aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19880407025369I,07-APR-88,WADSWORTH,TX,NULL,INCIDENT,MINOR,LOW LEVEL OPERATIONS,GRUMAN,G-164,G-164-B,FEHMEL PLANES INC,AERIAL APPLICATOR,AGRICULTURAL,NONE,8157K,0,0,PWA   ,R1340AN1     ,R1340 ,1,COMMERCIAL PILOT,9200,4500,30,30
19880407030519I,07-APR-88,TALLULAH,LA,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,GRUMAN,G-164,G-164-A,FARM AIR SERVICE INC,AERIAL APPLICATOR,AGRICULTURAL,NONE,6624 ,0,0,PWA   ,R1340AN1     ,R1340 ,1,COMMERCIAL PILOT,574,40,6,6
19880407031279I,07-APR-88,SPOKANE,WA,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-150,CE-150-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,714AQ,0,0,CONT  ,O200A        ,O200  ,1,STUDENT,75,50,12,12
19880407034879I,07-APR-88,KENAI,AK,KENAI MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BLANCA,BL-7,BL-7-ECA,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,11098,0,0,CONT  ,C85*         ,C85   ,1,STUDENT,54,54,9,9
19880407041429I,07-APR-88,FULLERTON,CA,FULLERTON MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-150,CE-150-K,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,6062G,0,0,CONT  ,O200A        ,O200  ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,2820,NULL,NULL,NULL
19880407043459I,07-APR-88,ERIE,PA,ERIE INTL/TOM RIDGE FIELD,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,T.1-T.2,PSA AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,829JS,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19880407043939I,07-APR-88,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),MCDONNELL-DOUGLAS-BOEING,MD-80,82,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,950U ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19880408017489I,08-APR-88,MORGANTOWN,WV,MORGANTOWN MUNI-WALTER L. BILL HART FLD,INCIDENT,NULL,ROLL-OUT (FIXED WING),PIPER,PA-31,PA-31-350,RALEIGH COUNTY FLIGHT SERVICE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,234CE,0,0,CONT  ,TSIO520J     ,O520  ,2,COMMERCIAL PILOT,20000,1000,50,50
19880408017499I,08-APR-88,DOYLESTOWN,PA,DOYLESTOWN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,231LS,0,0,CONT  ,TSIO360GB    ,O360  ,1,PRIVATE PILOT,310,200,15,15
19880408018519I,08-APR-88,CAMBRIDGE,MD,CAMBRIDGE-DORCHESTER,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BNORM,BN-2,NULL,NULL,OTHER,GENERAL OPERATING RULES,NONE,CFDEB,0,0,LYC   ,IO540*       ,O540  ,2,COMMERCIAL PILOT,6000,50,22,22
19880408022969I,08-APR-88,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,FINAL APPROACH,CESSNA,CE-150,CE-150-A,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,2793J,0,0,CONT  ,O200A        ,O200  ,1,STUDENT,27,27,1,1
19880408025559I,08-APR-88,COLUMBUS,OH,RICKENBACKER INTL,INCIDENT,NULL,CLIMB,CESSNA,CE-421,NULL,EXECUTIVE AIR TERMINAL INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,421BP,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3690,70,20,20
19880408041209I,08-APR-88,FORT WORTH,TX,FORT WORTH MEACHAM INTL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5298M,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,96,96,21,21
19880408043949I,08-APR-88,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),MCDONNELL-DOUGLAS-BOEING,MD-80,82,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,916TW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19880408045569I,08-APR-88,SCAMMON BAY,AK,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-207,NULL,HAGELAND AVIATION,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,AIR TAXI FLIGHT FOLLOWING,207SE,0,0,CONT  ,IO520F       ,O520  ,1,AIRLINE TRANSPORT,11000,4000,190,190
19880408071569I,08-APR-88,FORT WAYNE,IN,FORT WAYNE INTL,INCIDENT,MINOR,TOUCH AND GO LANDING,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,COMAIR INC,INSTRUCTION,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,448CA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19880409021509I,09-APR-88,VANDALIA,IL,VANDALIA MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-310,CE-310-D,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1729K,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,5700,550,30,30
19880409021629I,09-APR-88,LAWRENCE,MA,LAWRENCE MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-60,BE-60-A60,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,911MA,0,0,LYC   ,TIO541E1C4   ,O541  ,2,COMMERCIAL PILOT,1150,127,39,39
19880409021839I,09-APR-88,LAS VEGAS,NM,LAS VEGAS MUNI,INCIDENT,NULL,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,BEECH,BE-35,BE-35-33,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4575V,0,0,CONT  ,E2252        ,E225  ,1,PRIVATE PILOT,570,80,12,12
19880410016899I,10-APR-88,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-B35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3993N,0,0,CONT  ,E1858        ,E185  ,1,PRIVATE PILOT,816,200,1,1
19880410018589I,10-APR-88,PONTIAC,MI,OAKLAND COUNTY INTL,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-28,PA-28-181,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8384H,0,0,LYC   ,O360A4M      ,O360  ,1,PRIVATE PILOT,600,400,2,2
19880410020329I,10-APR-88,SEDONA,AZ,SEDONA,INCIDENT,MINOR,FINAL APPROACH,GULSTM,GA-AA,GA-AA-5B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,74324,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,135,13,13,13
19880410021909I,10-APR-88,GRAND PRAIRIE,TX,NULL,INCIDENT,NULL,FINAL APPROACH,MCDONNELL-DOUGLAS-BOEING,DC-10,30,NULL,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,NR706,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19880410023389I,10-APR-88,DIGHTON,MI,NULL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2514V,0,0,LYC   ,IO360A1B6    ,O360  ,1,PRIVATE PILOT,1000,30,30,30
19880410028719I,10-APR-88,VENICE,FL,VENICE MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-58,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,67352,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,600,NULL,NULL,NULL
19880410039449I,10-APR-88,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,NULL,TO ABORTED (FIXED WING),BOEING,767,200,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,608TW,0,0,PWA   ,JT9D7R4D     ,JT9   ,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19880410044009I,10-APR-88,RANDLE,WA,RANDLE-KIONA AIRPARK,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-185,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1856R,0,0,CONT  ,IO520D       ,O520  ,1,AIRLINE TRANSPORT,17700,2100,10,10
19880410045239I,10-APR-88,LECANTO,FL,NULL,INCIDENT,NULL,NORMAL CRUISE,LEARJET-BOMBARDIER,LEARJET 55,NULL,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,8YY  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19880410070359I,10-APR-88,ATLANTIC CITY,NJ,ATLANTIC CITY INTL,INCIDENT,MINOR,STARTING ENGINES,FOKKER,F.27,100,BUSINESS EXPRESS AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,141PM,0,2,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19880410071659I,10-APR-88,ATLANTIC CITY,NJ,ATLANTIC CITY INTL,INCIDENT,MINOR,DESCENT,GLASAIR,GLASAIR-SH2,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,335CR,0,0,LYC   ,IO320*       ,O320  ,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19880411018839I,11-APR-88,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,MD-80,82,ALASKA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,784JA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6000,450,150,150
19880411019519I,11-APR-88,DAYTON,OH,JAMES M COX DAYTON INTL,INCIDENT,NULL,CLIMB,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,T.1-T.2,PSA AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,821JS,0,0,GARRTT,TPE331*      ,TPE331,2,AIRLINE TRANSPORT,5700,997,252,252
19880411019529I,11-APR-88,COLUMBUS,OH,PORT COLUMBUS INTL,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,BEECH,BE-58,BE-58-TC,NULL,OTHER,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,58MA ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,1600,100,30,30
19880411022379I,11-APR-88,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,200,BRANIFF INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,274WC,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,15000,9000,210,210
19880411024609I,11-APR-88,TULSA,OK,TULSA INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BEECH,BE-18,BE-18-D18S,NULL,OTHER,GENERAL OPERATING RULES,NONE,811K ,0,0,PWA   ,R985AN1      ,R985  ,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19880411034139I,11-APR-88,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-60,PA-60-600A,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,6894G,0,0,LYC   ,IO540K1J5    ,O540  ,2,COMMERCIAL PILOT,1317,710,1,1
19880412016859I,12-APR-88,BAKERSFIELD,CA,MEADOWS FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-36,BE-36-A36,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8057T,0,0,CONT  ,IO550B       ,O550  ,1,PRIVATE PILOT,650,450,15,15
19880412018569I,12-APR-88,OROVILLE,CA,OROVILLE MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,NULL,"MOORE, JOHN D",AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NONE,6564X,0,0,CONT  ,IO470E       ,O470  ,1,AIRLINE TRANSPORT,17640,1500,50,50
19880412018939I,12-APR-88,ROCK SPRINGS,WY,ROCK SPRINGS-SWEETWATER COUNTY,INCIDENT,SUBSTANTIAL,FCD/PREC LDG FROM CRUISE,BEECH,BE-35,BE-35-K35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5365E,0,0,CONT  ,IO470C       ,O470  ,1,PRIVATE PILOT,796,243,12,12
19880412019439I,12-APR-88,CORONA,CA,CORONA MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,25447,0,0,NULL,NULL,NULL,1,STUDENT,43,43,43,43
19880412020149I,12-APR-88,KALAMAZOO,MI,KALAMAZOO/BATTLE CREEK INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-58,BE-58-P,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,3804M,0,0,CONT  ,TSIO520WB    ,O520  ,2,PRIVATE PILOT,3500,280,42,42
19880412021619I,12-APR-88,PROVIDENCE,RI,THEODORE FRANCIS GREEN STATE,INCIDENT,MINOR,FINAL APPROACH- INSTRUMENT FLIGHT RULES,CESSNA,CE-172,CE-172-G,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1152F,0,2,NULL,NULL,NULL,1,AIRLINE TRANSPORT,2800,1500,15,15
19880412021989I,12-APR-88,SAINT CHARLES,MO,ST CHARLES COUNTY SMARTT,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-180,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,15BC ,0,0,LYC   ,O360A4A      ,O360  ,1,STUDENT,15,15,15,15
19880412023439I,12-APR-88,JAMESTOWN,NY,CHAUTAUQUA COUNTY/JAMESTOWN,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,4905B,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,14,14,14,14
19880412028909I,12-APR-88,STREAMWOOD,IL,NULL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-28,PA-28-161,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4379V,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,130,30,5,5
19880412037939I,12-APR-88,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,MINOR,FINAL APPROACH,BOEING,727,200,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,573PE,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,5411,2050,173,173
19880412038769I,12-APR-88,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,BOEING,727,200,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8844E,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,13547,1491,NULL,NULL
19880412041639I,12-APR-88,SLATON,TX,SLATON MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1073B,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,150,50,3,3
19880412044019I,12-APR-88,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,FINAL APPROACH,PIPER,PA-28R,PA-28R-201,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,38773,0,0,LYC   ,IO360C1C     ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,700,35,25,25
19880413016339I,13-APR-88,HOLLYWOOD,FL,NORTH PERRY,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6599R,0,0,LYC   ,O360F1A6     ,O360  ,1,COMMERCIAL PILOT,283,30,15,15
19880413016839I,13-APR-88,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,89834,0,0,LYC   ,O235L2C      ,O235  ,1,COMMERCIAL PILOT,245,20,15,15
19880413017239I,13-APR-88,LUCEDALE,MS,NULL,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CE-172,CE-172-P,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,75WM ,0,0,LYC   ,O320D2J      ,O320  ,1,PRIVATE PILOT,4909,2709,10,10
19880413018669I,13-APR-88,BRIDGTON,ME,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9475E,0,0,LYC   ,O320H2AD     ,O320  ,1,PRIVATE PILOT,380,200,20,20
19880413018879I,13-APR-88,BALTIMORE,MD,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-181,NULL,EXECUTIVE,GENERAL OPERATING RULES,NONE,101VP,0,0,LYC   ,O360A4M      ,O360  ,1,COMMERCIAL PILOT,780,400,50,50
19880413018999I,13-APR-88,LITTLE ROCK,AR,ADAMS FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-19,BE-19-B,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,9187S,0,0,LYC   ,O320E2C      ,O320  ,1,STUDENT,21,4,4,4
19880413019559I,13-APR-88,CHANDLER,AZ,CHANDLER MUNI,INCIDENT,MINOR,HOVERING,NULL,NULL,NULL,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NONE,36VL ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,925,57,30,30
19880413021799I,13-APR-88,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),RAYTHEON,99,NULL,MALL AIRWAYS INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,851SA,0,0,PWA   ,PT6A20       ,PT6   ,2,AIRLINE TRANSPORT,1800,600,275,275
19880413021879I,13-APR-88,GASPORT,NY,NULL,INCIDENT,NULL,FINAL APPROACH,CESSNA,CE-310,CE-310-Q,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7520Q,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,15000,3000,50,50
19880413026329I,13-APR-88,PORTLAND,OR,PORTLAND INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,727,200,ALASKA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,291AS,0,0,PWA   ,JT8D217      ,JT8   ,3,AIRLINE TRANSPORT,17000,15000,NULL,NULL
19880413028689I,13-APR-88,SHREVEPORT,LA,NULL,INCIDENT,NULL,NORMAL CRUISE,BOEING,727,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1974 ,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19880413032869I,13-APR-88,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-34,PA-34-220T,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,8459S,0,0,CONT  ,TSIO360KB    ,O360  ,2,AIRLINE TRANSPORT,3200,20,20,20
19880413041909I,13-APR-88,NEW ORLEANS,LA,LAKEFRONT,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-95,BE-95-B55,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7846R,0,0,CONT  ,IO520C       ,O520  ,2,PRIVATE PILOT,3558,68,32,32
19880413043999I,13-APR-88,BUFFALO,NY,BUFFALO NIAGARA INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-31,PA-31-325,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,3591H,0,0,LYC   ,TIO540F2BD   ,O540  ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7000,250,10,10
19880413055789I,13-APR-88,TAWAS CITY,MI,NULL,INCIDENT,NULL,CLIMB,BLANCA,BL-14,BL-14-193,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7637E,0,0,CONT  ,IO470F       ,O470  ,1,PRIVATE PILOT,1000,400,25,25
19880413057519I,13-APR-88,MINNEAPOLIS,MN,CRYSTAL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BEECH,BE-35,BE-35-33,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,463B ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,700,250,30,30
19880413071019I,13-APR-88,WICHITA FALLS,TX,SHEPPARD AFB/WICHITA FALLS MUNI,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,EMBRAER,EMB-110 BANDEIRANTE,P1,ATLANTIC SOUTHEAST AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,905FB,0,0,PWA   ,PT6A34       ,PT6   ,2,AIRLINE TRANSPORT,3682,900,300,300
19880414012389I,14-APR-88,BETHEL,AK,BETHEL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-207,CE-207-A,FRIENDSHIP AIR ALASKA INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,73188,0,0,CONT  ,IO520F       ,O520  ,1,AIRLINE TRANSPORT,3400,1200,150,150
19880414018599I,14-APR-88,NULL,LA,NULL,INCIDENT,MINOR,POWER ON VERTICAL LANDING/ROTORCRAFT,BELL,BHT-206,BHT-206-L1,PHI INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,1081T,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12327,4575,51,51
19880414018859I,14-APR-88,COLORADO SPRINGS,CO,CITY OF COLORADO SPRINGS MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-35,BE-35-V35,NULL,BUSINESS,GENERAL OPERATING RULES,UNKNOWN,5603S,0,0,CONT  ,IO520B       ,O520  ,1,COMMERCIAL PILOT,9000,1000,NULL,NULL
19880414018889I,14-APR-88,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-J3C,PA-J3C-65,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NONE,42183,0,0,CONT  ,A658         ,A65   ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,970,250,200,200
19880414019449I,14-APR-88,MANASSAS,VA,MANASSAS RGNL/HARRY P. DAVIS FIELD,INCIDENT,MINOR,SIMULATED FORCED LANDING AUTOROTATION,ROBSIN,R-22,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,9078U,0,1,LYC   ,O320D2C      ,O320  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,300,300,100,100
19880414020929I,14-APR-88,COOLIDGE,AZ,COOLIDGE MUNI,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-18,BE-18-C45H,NULL,OTHER,GENERAL OPERATING RULES,NONE,2625 ,0,0,PWA   ,R985AN14B    ,R985  ,2,COMMERCIAL PILOT,1000,400,200,200
19880414020969I,14-APR-88,TUCSON,AZ,TUCSON INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-337,CE-337-G,NULL,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,99681,0,0,CONT  ,IO360G       ,O360  ,2,PRIVATE PILOT,1379,364,35,35
19880414021679I,14-APR-88,ALMA,GA,BACON COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MAULE,M-5,M-5-210C,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,51563,0,0,CONT  ,IO360D       ,O360  ,1,PRIVATE PILOT,100,32,20,20
19880414022919I,14-APR-88,ARCATA,CA,ARCATA,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-402,CE-402-C,WEST AIR INC,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,NONE,2712P,0,0,CONT  ,TSIO520VB    ,O520  ,2,COMMERCIAL PILOT,2200,600,200,200
19880414029489I,14-APR-88,GARDEN CITY,KS,GARDEN CITY RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MAULE,M-5,M-5-210C,NULL,OTHER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,51590,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,25,1,1
