aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19870426016159I,26-APR-87,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,508DA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870426019479I,26-APR-87,FORT WORTH,TX,FORT WORTH MEACHAM INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-310,CE-310-H,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,99JT ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,450,45,45,45
19870426021419I,26-APR-87,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,OTHER GROUND OPERATIONS,MCDONNELL-DOUGLAS-BOEING,MD-80,82,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NONE,9803F,0,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19870426022719I,26-APR-87,FORT BRIDGER,WY,NULL,INCIDENT,MINOR,POWER ON VERTICAL LANDING/ROTORCRAFT,SNIAS,AS-350,AS-350-D,NULL,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5797H,0,0,NULL,NULL,NULL,1,UNKNOWN/FOREIGN,7120,1503,46,46
19870426022759I,26-APR-87,CALHOUN CITY,MS,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,STOLAM,RC-3,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6272K,0,0,LYC   ,GO480A1A     ,O480  ,1,PRIVATE PILOT,2500,50,20,20
19870426022879I,26-APR-87,CAMARILLO,CA,CAMARILLO,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,BUSHBY,MIDGET MUSTANG,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,986  ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,2500,1,1,1
19870426023679I,26-APR-87,WAUKESHA,WI,WAUKESHA COUNTY,INCIDENT,NULL,TOUCH AND GO LANDING,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5241P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,200,200,6,6
19870426023969I,26-APR-87,DALLAS-FORT WORTH,TX,DALLAS/FORT WORTH INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,727,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,6802 ,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870426025979I,26-APR-87,NAPA,CA,NULL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",NAMER,NA-N260,NA-N260-T28B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4614 ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3300,55,15,15
19870426026099I,26-APR-87,WAUNAKEE,WI,WAUNAKEE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,B-75,B-75-N2S4,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,61827,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,3000,142,10,10
19870426026309I,26-APR-87,SPRINGBROOK,PA,LAZY J. RANCH,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MAULE,M-6,M-6-235,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,414UT,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,2900,60,25,25
19870426029669I,26-APR-87,ORANGE,CA,NULL,INCIDENT,MINOR,FINAL APPROACH,ROBSIN,R-22,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,31KH ,0,0,NULL,NULL,NULL,1,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
19870426030369I,26-APR-87,KETCHIKAN,AK,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-F,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,519MP,0,0,NULL,NULL,NULL,1,STUDENT,39,39,25,25
19870426030589I,26-APR-87,CHAPEL HILL,NC,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-170,CE-170-B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4552C,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,401,191,29,29
19870426045459I,26-APR-87,MEMPHIS,TN,MEMPHIS INTL,INCIDENT,NULL,TAKEOFF GROUND ROLL,SAAB,340,A,PINNACLE AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,321PX,0,0,GE    ,CT75A2       ,CT7TP ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8382,1280,195,195
19870426067109I,26-APR-87,GLENS FALLS,NY,FLOYD BENNETT MEMORIAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-18,PA-18-105,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,285T ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,350,8,8,8
19870427022779I,27-APR-87,OCEANSIDE,CA,OCEANSIDE MUNI,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-150,CE-150-H,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6669S,0,0,CONT  ,O200A        ,O200  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5600,500,25,25
19870427023599I,27-APR-87,PITTSBURGH,PA,ALLEGHENY COUNTY,INCIDENT,NULL,NORMAL CRUISE,BOLKMS,BO-105,BO-105-S,CJ SYSTEMS AVIATION GROUP INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,105CJ,0,0,ALLSN ,250C20B      ,250C  ,2,COMMERCIAL PILOT,8700,50,20,20
19870427024529I,27-APR-87,MILWAUKEE,WI,GENERAL MITCHELL INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9965E,0,0,LYC   ,O320H2AD     ,O320  ,1,PRIVATE PILOT,220,45,8,8
19870427026509I,27-APR-87,PALMER,AK,PALMER MUNI,INCIDENT,MINOR,GO ROUND (ABORTED VISUAL FLIGHT RULES),PIPER,PA-12,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,7944H,0,0,NULL,NULL,NULL,1,STUDENT,15,15,1,1
19870427030349I,27-APR-87,BROWNSVILLE,TX,BROWNSVILLE/SOUTH PADRE ISLAND INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",GLOBE,GC-1,GC-1-B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,888JG,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,6500,300,15,15
19870427040689I,27-APR-87,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,737,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4518W,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870427044179I,27-APR-87,GRAND CANYON,AZ,GRAND CANYON NATIONAL PARK,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-180,CE-180-K,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,64376,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1200,NULL,38,38
19870427046399I,27-APR-87,BELMAR,NJ,MONMOUTH EXECUTIVE,INCIDENT,NULL,NORMAL CRUISE,BELL,BHT-222,BHT-222-B,ISLAND HELICOPTER CORP,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,75WA ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6500,20,20,20
19870428014489I,28-APR-87,PARKERSBURG,WV,MID-OHIO VALLEY RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MITSUBISHI,MU-2B,MU-2B-60,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,483MA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,14940,1737,126,126
19870428019659I,28-APR-87,COLUMBIA,SC,COLUMBIA METROPOLITAN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-32,PA-32-300,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1403X,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,285,150,8,8
19870428024759I,28-APR-87,MUSCATINE,IA,MUSCATINE MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-38,PA-38-112,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,91594,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2200,1000,45,45
19870428026809I,28-APR-87,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,NULL,CLIMB,BOEING,747,100,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,93117,0,0,PWA   ,JT9D7A       ,JT9   ,4,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870428033529I,28-APR-87,SAN DIEGO,CA,MONTGOMERY FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MITSUBISHI,MU-2B,MU-2B-60,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,XBBHP,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,20000,2000,25,25
19870428037599I,28-APR-87,SKIATOOK,OK,SKIATOOK MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GULSTM,GA-AA,GA-AA-5A,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,27175,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,330,20,20,20
19870428044169I,28-APR-87,ALTON,IL,ST LOUIS RGNL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-28,PA-28-160,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5069W,0,0,LYC   ,O320B2B      ,O320  ,1,PRIVATE PILOT,92,50,25,25
19870428044309I,28-APR-87,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,292WA,0,0,PWA   ,JT8*         ,JT8   ,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870428060379I,28-APR-87,DENTON,TX,NULL,INCIDENT,MINOR,CLIMB,CANADAIR-BOMBARDIER,CHALLENGER,600,KIMBERLY CLARK CORP,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,600KC,0,0,LYC   ,ALF502L      ,ALF502,2,AIRLINE TRANSPORT,8700,7800,70,70
19870428064669I,28-APR-87,FLORENCE,AZ,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-T210N,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,5536A,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,10000,10000,80,80
19870428065359I,28-APR-87,OCALA,FL,OCALA INTL-JIM TAYLOR FIELD,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-210,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,5252E,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
19870429019299I,29-APR-87,OMAHA,NE,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-421,CE-421-C,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,6798V,0,0,CONT  ,GTSIO520N    ,O520  ,2,AIRLINE TRANSPORT,7400,2500,100,100
19870429021499I,29-APR-87,PINE MOUNTAIN,GA,NULL,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-28R,PA-28R-200,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4884T,0,4,NULL,NULL,NULL,1,COMMERCIAL PILOT,540,75,11,11
19870429022489I,29-APR-87,GREAT BARRINGTON,MA,WALTER J. KOLADZA,INCIDENT,NULL,FINAL APPROACH,PIPER,PA-23,PA-23-250,BERKSHIRE AVIATION ENTERPRISES INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,2593Z,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,13000,5000,60,60
19870429028189I,29-APR-87,ATLANTIC CITY,NJ,ATLANTIC CITY MUNI/BADER FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-J,NULL,OTHER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,4485H,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1510,142,12,12
19870429029849I,29-APR-87,ITHACA,NY,ITHACA TOMPKINS RGNL,INCIDENT,NULL,NORMAL CRUISE,GULSTM,GA-695,GA-695-A,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,12ZA ,0,0,ARSRCH,TPE33110     ,TPE331,2,COMMERCIAL PILOT,3500,417,60,60
19870429033319I,29-APR-87,BATON ROUGE,LA,"BATON ROUGE METROPOLITAN, RYAN FIELD",INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-36,BE-36-A36,NULL,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,9229Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,588,160,30,30
19870429035639I,29-APR-87,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-402,CE-402-B,ELANAIR INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1436G,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10000,300,150,150
19870429035679I,29-APR-87,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,MD-80,82,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,293AA,0,7,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870429061909I,29-APR-87,WESTHAMPTON,NY,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BEECH,BE-58,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,NONE,3AD  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7000,650,15,15
19870430015319I,30-APR-87,OKLAHOMA CITY,OK,WILL ROGERS WORLD,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",BOEING,707,320C,BUFFALO AIRWAYS INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,UNKNOWN,8404 ,0,1,NULL,NULL,NULL,4,AIRLINE TRANSPORT,13149,283,88,88
19870430022259I,30-APR-87,COLUMBUS,OH,PORT COLUMBUS INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,737,200,PRESIDENTIAL AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,313XV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,8400,830,160,160
19870430022509I,30-APR-87,CHATTANOOGA,TN,NULL,INCIDENT,MINOR,CLIMB,AIRBUS,A300,B4-200,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,201EA,0,0,GE    ,CF650C       ,CF6   ,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870430023019I,30-APR-87,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,DC-9,15,MIDWAY AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1070T,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870430023339I,30-APR-87,ANCHORAGE,AK,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-206,CE-206-U206,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,31084,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1000,800,50,50
19870430024029I,30-APR-87,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,757,200,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,502EA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870430024269I,30-APR-87,BALTIMORE,MD,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,INCIDENT,NULL,OTHER GROUND OPERATIONS,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,T.1-T.2,PSA AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,824JS,0,0,ARSRCH,TPE33110U    ,TPE331,2,AIRLINE TRANSPORT,2500,1250,96,96
19870430024479I,30-APR-87,MALAD CITY,ID,NULL,INCIDENT,MINOR,CLIMB,PIPER,PA-34,PA-34-220T,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,8437Y,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,2600,250,125,125
19870430026519I,30-APR-87,LARAMIE,WY,LARAMIE RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,756CR,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,12900,700,90,90
19870430026609I,30-APR-87,HOUSTON,TX,NULL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6315M,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,830,800,90,90
19870430029389I,30-APR-87,GOODYEAR,AZ,GOODYEAR MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-33,BE-33-F33A,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,67536,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3150,565,150,150
19870430036109I,30-APR-87,SHREVEPORT,LA,SHREVEPORT RGNL,INCIDENT,MINOR,CLIMB,GULFSTREAM AEROSPACE,GULFSTREAM I,NULL,ROYALE AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,721RA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4261,136,136,136
19870430041789I,30-APR-87,PORTLAND,OR,PORTLAND INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,508DA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,20000,4800,225,225
19870430080679I,30-APR-87,LINCOLN,NE,LINCOLN,INCIDENT,MINOR,"AERIAL TAXI, OTHER HELICOPTER",AGUSTA,AGUSTA-A109,NULL,INTERFLYTE INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,NONE,4GH  ,0,0,ALLSN ,250C20B      ,250C  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,8334,68,58,58
19870501019919I,01-MAY-87,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),MCDONNELL-DOUGLAS-BOEING,MD-80,82,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,950U ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19870501022689I,01-MAY-87,ROSWELL,NM,NULL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,TRANS COLORADO AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,482SA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,4500,1500,250,250
19870501023369I,01-MAY-87,HOBART,IN,HOBART SKY RANCH,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,8338D,0,0,NULL,NULL,NULL,1,STUDENT,24,13,13,13
19870501023399I,01-MAY-87,DECATUR,IL,DECATUR,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),RAND ROBINSON,KR1,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8029J,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,668,219,16,16
19870501023559I,01-MAY-87,PASO ROBLES,CA,PASO ROBLES MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-P,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5457K,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2000,750,60,60
19870501024649I,01-MAY-87,SPENCERVILLE,OH,NULL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,SIDCON,FIREFLY-7,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7416U,0,0,NULL,NULL,NULL,0,COMMERCIAL PILOT,88,3,3,3
19870501025099I,01-MAY-87,MARBLE FALLS,TX,HORSESHOE BAY AIRPARK,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-35,BE-35-V35B,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,6026U,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2500,520,30,30
19870501030549I,01-MAY-87,BRIDGEPORT,NJ,BRIDGEPORT-CAHILL FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-310,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,830L ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,NULL,NULL,NULL,NULL
19870501033379I,01-MAY-87,PHOENIX,AZ,PHOENIX GOODYEAR,INCIDENT,MINOR,TAKEOFF GROUND ROLL,PIPER,PA-24,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6331P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1400,750,20,20
19870501061649I,01-MAY-87,SEATTLE,WA,BOEING FIELD/KING COUNTY INTL,INCIDENT,NULL,CLIMB,CESSNA,CE-172,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,65791,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,400,200,15,15
19870501064189I,01-MAY-87,ELOY,AZ,ELOY MUNI,INCIDENT,MINOR,FORCED LANDING,DRAGONFLY,DRAGONFLY,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,55WN ,0,1,AMTRVW,HAPI50EVOLKS ,VOLKS ,1,COMMERCIAL PILOT,1139,139,0,0
19870501069739I,01-MAY-87,JACKSONVILLE,FL,JACKSONVILLE EXECUTIVE AT CRAIG,INCIDENT,MINOR,ROLL-OUT (FIXED WING),LEARJET-BOMBARDIER,LEARJET 25,B,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,66TJ ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,2520,NULL,NULL
19870502019419I,02-MAY-87,HAYWARD,CA,HAYWARD EXECUTIVE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,2815F,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6751,2000,35,35
19870502019779I,02-MAY-87,GRAND CANYON,AZ,GRAND CANYON NATIONAL PARK,INCIDENT,NULL,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-K,NULL,OTHER,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,3712V,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,150,3,3,3
19870502022679I,02-MAY-87,NEEDLES,CA,NEEDLES,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,B-75,B-75-E75,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,450BS,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1374,19,10,10
19870502022939I,02-MAY-87,GLENS FALLS,NY,NULL,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,AERSTR,AERSTR-S66,AERSTR-S66-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,42108,0,1,NULL,NULL,NULL,0,COMMERCIAL PILOT,835,274,2,2
19870502023329I,02-MAY-87,MUNCIE,IN,REESE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-35,BE-35-A33,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9391Y,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,400,14,5,5
19870502037729I,02-MAY-87,SLATON,TX,SLATON MUNI,INCIDENT,SUBSTANTIAL,TAKEOFF GROUND ROLL,BEECH,BE-35,BE-35-M35,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,9798R,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,4200,1800,35,35
