aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19830304011029I,04-MAR-83,ROSWELL,NM,ROSWELL INTL AIR CENTER,INCIDENT,MINOR,NORMAL CRUISE,BEECH,BE-58,BE-58-P,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,139T ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1000,35,30,30
19830304011969I,04-MAR-83,RENO,NV,RENO INTL,INCIDENT,MINOR,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-8,61,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8076U,0,0,PWA   ,JT3D*        ,JT3D  ,4,AIRLINE TRANSPORT,NULL,0,0,0
19830304012659I,04-MAR-83,SANTA ROSA,CA,CHARLES M. SCHULZ - SONOMA COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-T210N,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,6688N,0,0,CONT  ,TSIO520R     ,O520  ,1,COMMERCIAL PILOT,2500,150,6,6
19830304012709I,04-MAR-83,OKLAHOMA CITY,OK,EXPRESSWAY AIRPARK,INCIDENT,SUBSTANTIAL,IDLING ENGINES,CESSNA,CE-172,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,35TH ,0,0,CONT  ,O470U        ,O470  ,1,COMMERCIAL PILOT,1800,500,35,35
19830304012849I,04-MAR-83,WATERTOWN,WI,WATERTOWN MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MITSUBISHI,MU-2B,MU-2B-60,NULL,EXECUTIVE,GENERAL OPERATING RULES,NULL,941S ,0,0,ARSRCH,TPE33110     ,TPE331,2,AIRLINE TRANSPORT,7150,1800,90,90
19830304013589I,04-MAR-83,WASILLA,AK,WASILLA,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,"OSOLNIK, MICHAEL J",AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NONE,1840Q,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,2950,300,50,50
19830304015019I,04-MAR-83,HAMMONTON,NJ,NULL,INCIDENT,MINOR,HOVERING,ROTORWAY,SCORPION,133,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3225M,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,709,17,0,0
19830304019269I,04-MAR-83,BARBERS POINT,HI,HONOLULU INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BBAVIA,BBAVIA-7,BBAVIA-7-GCBC,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,53791,0,0,LYC   ,O320A2D      ,O320  ,1,PRIVATE PILOT,3066,10,2,2
19830304023339I,04-MAR-83,NEW PORT RICHEY,FL,HIDDEN LAKE,INCIDENT,MINOR,TO ABORTED (FIXED WING),CESSNA,CE-172,CE-172-RG,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,5301R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,460,152,2,2
19830304037699I,04-MAR-83,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-32,PA-32-301T,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,82238,0,0,LYC   ,TIO540*      ,O540  ,1,PRIVATE PILOT,NULL,200,18,18
19830305010299I,05-MAR-83,MANASSAS,VA,MANASSAS RGNL/HARRY P. DAVIS FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-23,BE-23-C23,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,6009S,0,0,LYC   ,O360*        ,O360  ,1,PRIVATE PILOT,139,10,10,10
19830305010479I,05-MAR-83,RENO,NV,RENO/TAHOE INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-337,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,2183X,0,0,CONT  ,IO360D       ,O360  ,2,PRIVATE PILOT,290,70,40,40
19830305014799I,05-MAR-83,HUNTERSVILLE,NC,BRADFORD FLD,INCIDENT,SUBSTANTIAL,FORCED/PRECAUTIONARY LANDING,BUCKER,BU-131,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,70767,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1600,65,6,6
19830305015769I,05-MAR-83,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,49088,0,0,NULL,NULL,NULL,1,STUDENT,75,75,5,5
19830305015849I,05-MAR-83,CARLSBAD,CA,MC CLELLAN-PALOMAR,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-M,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7691U,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,180,100,12,12
19830305015879I,05-MAR-83,SPRING,TX,DAVID WAYNE HOOKS MEMORIAL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-K,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,6460G,0,0,CONT  ,O200A        ,O200  ,1,COMMERCIAL PILOT,775,100,80,80
19830305016409I,05-MAR-83,PENSACOLA,FL,SAUFLEY FIELD NOLF,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-31,PA-31-350,CAPITAL AVIATION CORPORATION,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,1024B,0,0,LYC   ,LTIO540J2BD  ,O540  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2460,15,15,15
19830305017089I,05-MAR-83,WEST SENECA,NY,BUFFALO NIAGARA INTL,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CE-172,CE-172-P,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,51931,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,324,116,2,2
19830305017839I,05-MAR-83,MARIETTA,PA,NULL,INCIDENT,NULL,FINAL APPROACH,CESSNA,CE-182,CE-182-A,NULL,OTHER,GENERAL OPERATING RULES,NONE,4718D,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,300,0,0,0
19830305023159I,05-MAR-83,NORTH LAS VEGAS,NV,NORTH LAS VEGAS,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-170,CE-170-B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8334A,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,76,7,7,7
19830305023359I,05-MAR-83,HAHIRA,GA,NULL,INCIDENT,DESTROYED,IDLING ENGINES,PIPER,PA-25,PA-25-235,NULL,OTHER,GENERAL OPERATING RULES,NONE,4617Y,0,0,LYC   ,O540*        ,O540  ,1,COMMERCIAL PILOT,920,570,5,5
19830305024429I,05-MAR-83,DENVER,CO,DENVER INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-32,PA-32-R301T,NULL,OTHER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,777GJ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,990,650,30,30
19830305073509I,05-MAR-83,BETHEL,AK,BETHEL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-401,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,7864F,0,0,CONT  ,TSIO520*     ,O520  ,2,COMMERCIAL PILOT,1454,150,61,61
19830306011019I,06-MAR-83,HOUSTON,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,DC-9,32,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,522TX,0,0,PWA   ,JT8*         ,JT8   ,2,AIRLINE TRANSPORT,NULL,0,0,0
19830306012219I,06-MAR-83,TWENTYNINE PALMS,CA,TWENTYNINE PALMS,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-28,PA-28-180,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5268T,0,0,NULL,NULL,NULL,1,STUDENT,30,30,8,8
19830306012699I,06-MAR-83,FLORENCE,SC,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-32,PA-32-260,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,3803W,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3826,1600,28,28
19830306012779I,06-MAR-83,COLORADO SPRINGS,CO,CITY OF COLORADO SPRINGS MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-23,BE-23-C23,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,65236,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7000,800,150,150
19830306013149I,06-MAR-83,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,94194,0,0,LYC   ,O235L2C      ,O235  ,1,UNKNOWN/FOREIGN,788,331,186,186
19830306013179I,06-MAR-83,NORWOOD,MA,NORWOOD MEMORIAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-19,BE-19-B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,281G ,0,0,NULL,NULL,NULL,1,STUDENT,33,25,10,10
19830306013259I,06-MAR-83,GRAND JUNCTION,CO,GRAND JUNCTION REGIONAL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-34,PA-34-200,NULL,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1173X,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4200,250,5,5
19830306023119I,06-MAR-83,ORISKANY,NY,ONEIDA COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BLANCA,BL-17,BL-17-30A,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,24CS ,0,0,CONT  ,IO520K       ,O520  ,1,AIRLINE TRANSPORT,5450,15,0,0
19830306051979I,06-MAR-83,RONKONKOMA,NY,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-185,CE-185-F,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,60854,0,0,CONT  ,IO520D       ,O520  ,1,AIRLINE TRANSPORT,3800,75,1,1
19830307011929I,07-MAR-83,HANCOCK,NY,SIDNEY MUNI,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-337,CE-337-T337G,MILLER AVIATION,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,426  ,0,0,CONT  ,TSIO360C     ,O360  ,2,UNKNOWN/FOREIGN,1835,180,50,50
19830307012229I,07-MAR-83,SAN JOSE,CA,NORMAN Y. MINETA SAN JOSE INTL,INCIDENT,NULL,CLIMB,CESSNA,CE-172,CE-172-K,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,46612,0,0,LYC   ,O320E2D      ,O320  ,1,COMMERCIAL PILOT,15500,1000,25,25
19830307012319I,07-MAR-83,BAKERSFIELD,CA,MEADOWS FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GULSTM,GA-AA,GA-AA-1,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5985L,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,300,40,3,3
19830307012769I,07-MAR-83,WHEELING,IL,CHICAGO EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-35,BE-35-V35A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8300N,0,0,CONT  ,IO520BA      ,O520  ,1,PRIVATE PILOT,1150,686,43,43
19830307012789I,07-MAR-83,BOCA RATON,FL,BOCA RATON,INCIDENT,MINOR,FINAL APPROACH,BEECH,BE-35,BE-35-J35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7262B,0,0,CONT  ,IO470C       ,O470  ,1,COMMERCIAL PILOT,2600,1500,42,42
19830307013139I,07-MAR-83,WINSTON SALEM,NC,SMITH REYNOLDS,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-J,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,2220 ,0,0,CONT  ,IO470*       ,O470  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,860,75,12,12
19830307013159I,07-MAR-83,JAMAICA,NY,JOHN F KENNEDY INTL,INCIDENT,NULL,FINAL APPROACH,SHORTS-BOMBARDIER,330,NULL,COMMAND AIRWAYS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,35DD ,0,0,PWA   ,PT6A45       ,PT6   ,2,AIRLINE TRANSPORT,7590,3150,198,198
19830307013299I,07-MAR-83,PICKERINGTON,OH,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-G,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4758X,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,53,45,45,45
19830307013309I,07-MAR-83,GRAND JUNCTION,CO,GRAND JUNCTION REGIONAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-18,PA-18-150,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,1847A,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8265,30,8,8
19830307013579I,07-MAR-83,BLOOMINGTON,IL,CENTRAL IL RGNL ARPT AT BLOOMINGTON-NORMAL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,FAIRCHILD,FH-227,C,BRITT AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,375NE,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,8320,1300,210,210
19830307013609I,07-MAR-83,SYLVA,NC,JACKSON COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-18,PA-18-105,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,323T ,0,0,LYC   ,O235C1       ,O235  ,1,PRIVATE PILOT,257,10,2,2
19830307013679I,07-MAR-83,GRAND RAPIDS,MI,GERALD R. FORD INTL,INCIDENT,MINOR,NORMAL CRUISE,LEARJET-BOMBARDIER,LEARJET 35,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,248HM,0,0,ARSRCH,TFE731*      ,TFE731,2,AIRLINE TRANSPORT,7540,4600,150,150
19830307015549I,07-MAR-83,STUART,NE,WITHAM FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-206,CE-206-U206,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3928Q,0,0,CONT  ,IO520*       ,O520  ,1,COMMERCIAL PILOT,483,126,38,38
19830308011859I,08-MAR-83,ONTARIO,CA,ONTARIO INTL,INCIDENT,MINOR,STARTING ENGINES,CESSNA,CE-206,CE-206-U206B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4972F,0,0,CONT  ,IO520F       ,O520  ,1,PRIVATE PILOT,6218,390,2,2
19830308012279I,08-MAR-83,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,727,200,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7645U,0,0,PWA   ,JT8D7B       ,JT8   ,3,AIRLINE TRANSPORT,NULL,0,0,0
19830308016429I,08-MAR-83,PORTERVILLE,CA,PORTERVILLE MUNI,INCIDENT,MINOR,POWER ON RUN LANDING (ROTORCRAFT),HILLER,HILLER-UH12,HILLER-UH12-A,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,8180H,0,0,FRNKLN,6V335B       ,6AV335,1,COMMERCIAL PILOT,22000,200,0,0
19830308017329I,08-MAR-83,OAKLAND,CA,METRO FLD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-76,NULL,SIERRA ACADEMY OF AERONAUTICS,INSTRUCTION,PILOT SCHOOLS,VISUAL FLIGHT RULES,6702S,0,0,LYC   ,O360*        ,O360  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,500,140,140
19830308017819I,08-MAR-83,BUFFALO,NY,BUFFALO INTL,INCIDENT,MINOR,TO ABORTED (FIXED WING),CONVAIR-GENERAL DYNAMICS,CV-240,NULL,PROVIDENCE AIRLINE CORP,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,156PA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19830309011949I,09-MAR-83,MILWAUKEE,WI,GENERAL MITCHELL INTL,INCIDENT,NULL,TAKEOFF GROUND ROLL,MCDONNELL-DOUGLAS-BOEING,DC-10,40D,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,152US,0,0,PWA   ,JT9D20       ,JT9   ,3,AIRLINE TRANSPORT,15000,2000,180,180
19830309017349I,09-MAR-83,WHEELING,IL,CHICAGO EXECUTIVE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-182,CE-182-Q,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,759CY,0,0,CONT  ,O470U        ,O470  ,1,PRIVATE PILOT,912,800,30,30
19830309017389I,09-MAR-83,WILMINGTON,DE,NEW CASTLE,INCIDENT,MINOR,CLIMB,ISRAEL AIRCRAFT INDUSTRIES,WESTWIND,1124,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,900WW,0,0,ARSRCH,TFE7313      ,TFE731,2,AIRLINE TRANSPORT,NULL,0,0,0
19830310011769I,10-MAR-83,POPLARVILLE,MS,NULL,INCIDENT,MINOR,CLIMB,CESSNA,CE-152,NULL,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NONE,25243,0,0,LYC   ,O235*        ,O235  ,1,COMMERCIAL PILOT,6000,12,12,12
19830310012399I,10-MAR-83,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-F,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,5810X,0,0,CONT  ,IO470D       ,O470  ,2,PRIVATE PILOT,1200,250,7,7
19830310013719I,10-MAR-83,CHEYENNE,WY,CHEYENNE RGNL/JERRY OLSON FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-38,PA-38-112,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,43DR ,0,0,NULL,NULL,NULL,1,STUDENT,13,13,13,13
19830310017419I,10-MAR-83,REEDLEY,CA,VISALIA MUNI,INCIDENT,NULL,CLIMB,CESSNA,CE-210,CE-210-T210N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7573N,0,0,CONT  ,TSIO520R     ,O520  ,1,PRIVATE PILOT,500,400,25,25
19830310017599I,10-MAR-83,WILMINGTON,DE,WILMINGTON AIR PARK,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,RAYTHEON,99,NULL,CARIBBEAN WINGS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,62936,0,0,PWA   ,PT6*         ,PT6   ,2,AIRLINE TRANSPORT,5000,500,300,300
19830310023449I,10-MAR-83,KISSIMMEE,FL,KISSIMMEE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-23,BE-23-C23,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9167S,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2000,150,8,8
19830311011439I,11-MAR-83,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,FINAL APPROACH- INSTRUMENT FLIGHT RULES,MCDONNELL-DOUGLAS-BOEING,DC-9,31CF,REPUBLIC AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,9337 ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19830311011539I,11-MAR-83,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT,INCIDENT,MINOR,STARTING ENGINES,PIPER,PA-28,PA-28-140,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,43340,0,0,LYC   ,O320*        ,O320  ,1,PRIVATE PILOT,43,3,8,8
19830311012269I,11-MAR-83,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,737,200,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NONE,9010U,0,0,PWA   ,JT8D7B       ,JT8   ,2,AIRLINE TRANSPORT,NULL,0,0,0
19830311012629I,11-MAR-83,SAND SPRINGS,OK,TULSA INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-150,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,3616 ,0,0,NULL,NULL,NULL,1,STUDENT,22,16,1,1
19830311013279I,11-MAR-83,LAFAYETTE,LA,MONROE RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",FAIRCHILD,F-27,J,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,517T ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7700,1023,39,39
19830311013539I,11-MAR-83,ORLANDO,FL,ORLANDO INTL,INCIDENT,NULL,TAKEOFF GROUND ROLL,MCDONNELL-DOUGLAS-BOEING,DC-10,40D,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,147US,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19830311017359I,11-MAR-83,MIDLAND,TX,MIDLAND INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,47849,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,240,17,16,16
19830311017399I,11-MAR-83,CORPUS CHRISTI,TX,CORPUS CHRISTI INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-J,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,2897F,0,0,CONT  ,O470R        ,O470  ,1,PRIVATE PILOT,500,200,25,25
19830311017719I,11-MAR-83,MIDLAND,TX,MIDLAND INTL,INCIDENT,MINOR,SIMULATED FORCED LANDING CRUISE,CESSNA,CE-150,CE-150-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6319K,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1200,600,11,11
19830311023129I,11-MAR-83,ROCKFORD,MI,WELLS,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28,PA-28-140,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6344R,0,0,LYC   ,O320*        ,O320  ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,0,0,0
19830311024419I,11-MAR-83,FORT LAUDERDALE,FL,NULL,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-23,PA-23-250,NULL,OTHER,GENERAL OPERATING RULES,NONE,5860Y,0,0,LYC   ,O540A1B5     ,O540  ,2,AIRLINE TRANSPORT,16000,1000,2,2
19830311050579I,11-MAR-83,MINA,NV,NULL,INCIDENT,MINOR,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-8,61,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8076 ,0,0,PWA   ,JT3D3B       ,JT3D  ,4,AIRLINE TRANSPORT,15920,0,0,0
19830312012349I,12-MAR-83,COLUMBUS,OH,PORT COLUMBUS INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-175,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6572E,0,0,CONT  ,GO300D       ,O300  ,1,PRIVATE PILOT,197,112,11,11
19830312014869I,12-MAR-83,CHINO,CA,CHINO,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-T210N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,761WD,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1800,200,2,2
19830312017509I,12-MAR-83,MARTHAS VINEYARD,MA,MARTHAS VINEYARD,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-402,NULL,NULL,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,3172M,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,2700,325,300,300
19830312019179I,12-MAR-83,SAN DIEGO,CA,NULL,INCIDENT,MINOR,HOVERING,BELL,BHT-206,BHT-206-B,NULL,EXECUTIVE,GENERAL OPERATING RULES,NONE,39TV ,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,6000,2000,150,150
19830313011579I,13-MAR-83,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,DC-9,NULL,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,962VJ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19830313011639I,13-MAR-83,CONCORD,CA,BUCHANAN FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GULSTM,GA-680,GA-680-W,CAL WEST AVIATION,OTHER,GENERAL OPERATING RULES,NONE,424PP,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4300,200,30,30
19830313012149I,13-MAR-83,ROSHARON,TX,HOUSTON-SOUTHWEST,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-S35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8633M,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1500,500,0,0
