aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19920327011009I,27-MAR-92,AUSTIN,TX,SACRAMENTO EXECUTIVE,INCIDENT,MINOR,STARTING ENGINES,BEECH,BE-35,BE-35-P35,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1737G,0,0,CONT  ,IO470N       ,O470  ,NULL,COMMERCIAL PILOT,1782,1270,12,12
19920327011419I,27-MAR-92,GREENVILLE,NC,PITT-GREENVILLE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-36,BE-36-A36,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,28JP ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,4000,1800,30,30
19920327012059I,27-MAR-92,MILWAUKEE,WI,GENERAL MITCHELL INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,SHORTS-BOMBARDIER,360,NULL,AMERICAN EAGLE AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,VISUAL FLIGHT RULES,363MQ,0,0,PWA   ,PT6A65AR     ,PT6   ,2,AIRLINE TRANSPORT,7000,2950,32,32
19920327013709I,27-MAR-92,PLAINFIELD,WI,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-A,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,3956D,0,0,CONT  ,O470L        ,O470  ,1,PRIVATE PILOT,NULL,300,20,20
19920327013869I,27-MAR-92,MONEE,IL,BULT FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,1784R,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2100,54,35,35
19920327016399I,27-MAR-92,GREELEY,CO,GREELEY-WELD COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,52769,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2373,380,3,3
19920327024739I,27-MAR-92,CHARLESTON,SC,CHARLESTON AFB/INTL,INCIDENT,NULL,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-N,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5244E,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,325,215,15,15
19920327031039I,27-MAR-92,GARDEN CITY,KS,NULL,INCIDENT,NULL,CLIMB,GULSTM,GA-690,GA-690-B,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,9LV  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10000,650,55,55
19920327056839I,27-MAR-92,NORTH POLE,AK,NULL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,BLANCA,BL-7,BL-7-ECA,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,5504N,0,0,LYC   ,O235*        ,O235  ,1,COMMERCIAL PILOT,350,150,15,15
19920328009449I,28-MAR-92,SAN CARLOS,CA,SAN CARLOS,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5176B,0,0,NULL,NULL,NULL,1,STUDENT,60,58,25,25
19920328011729I,28-MAR-92,COLLEGEDALE,TN,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-28,PA-28-181,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,77ZB ,0,0,LYC   ,O360A4M      ,O360  ,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
19920328011889I,28-MAR-92,COALINGA,CA,NEW COALINGA MUNI,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-24,PA-24-260,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9236P,0,0,LYC   ,IO540D4A5    ,O540  ,1,PRIVATE PILOT,325,75,15,15
19920328012579I,28-MAR-92,PLAIN CITY,OH,NULL,INCIDENT,NULL,PRACTICE TRAINING MENEUVERS,CESSNA,CE-150,CE-150-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,3335V,0,0,CONT  ,O200A        ,O200  ,1,COMMERCIAL PILOT,4000,3000,75,75
19920328012599I,28-MAR-92,FAJARDO,PR,DIEGO JIMENEZ TORRES,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-34,PA-34-200,PREMIER AVIATION SERVICES INC,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,55210,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,12400,1600,50,50
19920328018199I,28-MAR-92,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,MD-80,82,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,408AA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,782,NULL,NULL
19920328020339I,28-MAR-92,TOPEKA,KS,PHILIP BILLARD MUNI,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-24,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5213P,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3610,100,20,20
19920328027029I,28-MAR-92,DALLAS-FORT WORTH,TX,DALLAS/FORT WORTH INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,BOEING,727,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,6820 ,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19920329010809I,29-MAR-92,LUBBOCK,TX,LUBBOCK PRESTON SMITH INTL,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,BLANCA,BL-14,BL-14-193A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,18MT ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1000,120,8,8
19920329011299I,29-MAR-92,SISTERS,OR,SISTERS EAGLE AIR,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CE-172,CE-172-M,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6629H,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,146,6,6,6
19920329011449I,29-MAR-92,SAN DIEGO,CA,MONTGOMERY FIELD,INCIDENT,MINOR,TAKEOFF GROUND ROLL,MOONEY,M-20,M-20-G,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,3611N,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1870,1550,39,39
19920329011489I,29-MAR-92,PORTLAND,OR,PORTLAND INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,HORIZON AIR INDUSTRIES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,3116Z,0,0,GARRTT,TPE331*      ,TPE331,2,NULL,NULL,NULL,NULL,NULL
19920329015069I,29-MAR-92,MIAMI,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-44,PA-44-180,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,3050H,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,1600,250,10,10
19920329015249I,29-MAR-92,DETROIT,MI,DETROIT METROPOLITAN WAYNE COUNTY,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,DC-9,51,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,780NC,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,8844,NULL,NULL,NULL
19920329015269I,29-MAR-92,DETROIT,MI,DETROIT METROPOLITAN WAYNE COUNTY,INCIDENT,NULL,CLIMB,BOEING,757,200,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,525US,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,8011,1473,136,136
19920329015329I,29-MAR-92,GRASS VALLEY,CA,NEVADA COUNTY AIR PARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-33,BE-33-F33A,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7251R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1471,250,28,28
19920329023929I,29-MAR-92,REDMOND,OR,ROBERTS FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-M,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6161N,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,620,230,50,50
19920330011019I,30-MAR-92,PHILADELPHIA,PA,PHILADELPHIA INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,757,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,606DL,0,0,PWA   ,PW2037       ,2037  ,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19920330011301I,30-MAR-92,HONOLULU,HI,HONOLULU INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,300 VISTA LINER,HAWAII ISLAND AIR INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,UNKNOWN,710PV,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19920330011302I,30-MAR-92,HONOLULU,HI,HONOLULU INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,300 VISTA LINER,HAWAII ISLAND AIR INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,UNKNOWN,701PV,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19920330011389I,30-MAR-92,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,NULL,NORMAL CRUISE,GULSTM,GA-680,GA-680-FL,SUBURBAN AIR FREIGHT INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,114MN,0,0,LYC   ,IGSO540B1C   ,O540  ,2,COMMERCIAL PILOT,4200,1000,155,155
19920330012649I,30-MAR-92,MERIDEN,CT,MERIDEN MARKHAM MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,8156T,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,820,50,8,8
19920330013629I,30-MAR-92,EVANSVILLE,IN,EVANSVILLE RGNL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,NULL,FLAGSHIP AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,915AE,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,8000,300,100,100
19920330013859I,30-MAR-92,GREAT FALLS,MT,GREAT FALLS INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,MCDONNELL-DOUGLAS-BOEING,DC-9,32,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,982US,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,12821,5513,99,99
19920330014589I,30-MAR-92,TUCSON,AZ,TUCSON INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GULSTM,GA-114,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4990W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1590,375,35,35
19920330015309I,30-MAR-92,WENDOVER,UT,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,8080G,0,0,LYC   ,IO360A1B6    ,O360  ,1,PRIVATE PILOT,1854,235,14,14
19920330016879I,30-MAR-92,ALBANY,NY,ALBANY INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BEECH,BE-58,BE-58-TC,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,66568,0,0,CONT  ,TSIO520WB    ,O520  ,2,PRIVATE PILOT,4000,625,75,75
19920330018969I,30-MAR-92,TACOMA,WA,TACOMA NARROWS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,RAND ROBINSON,KR2,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,81VM ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,190,40,10,10
19920331010159I,31-MAR-92,GARDEN CITY,KS,GARDEN CITY RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),AVID,AVID FLYER,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,30CB ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,1300,1000,15,15
19920331010749I,31-MAR-92,MOREHEAD,KY,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-28,PA-28-151,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,8218C,0,0,LYC   ,O320D3G      ,O320  ,1,UNKNOWN/FOREIGN,80,35,NULL,NULL
19920331012299I,31-MAR-92,LINCOLN,NE,LINCOLN,INCIDENT,NULL,ROLL-OUT (FIXED WING),RAYTHEON,1900,C-1,AIR MIDWEST INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,117ZR,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6100,300,220,220
19920331012499I,31-MAR-92,BRAWLEY,CA,BRAWLEY MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-36,BE-36-A36,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1794W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,3000,NULL,NULL,NULL
19920331013689I,31-MAR-92,PORTLAND,ME,PORTLAND INTL JETPORT,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",GULSTM,GA-AA,GA-AA-5B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,28777,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,85,15,NULL,NULL
19920331014609I,31-MAR-92,WHEELING,WV,WHEELING OHIO CO,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,6663W,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,11000,3,3,3
19920331022369I,31-MAR-92,NEW YORK,NY,JOHN F KENNEDY INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BOEING,767,300,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,UNKNOWN,361AA,0,0,GE    ,CF6*         ,CF6   ,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19920401011229I,01-APR-92,COLUMBUS,NE,COLUMBUS MUNI,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,MOONEY,M-20,M-20-A,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,8397E,0,0,LYC   ,O360A1A      ,O360  ,1,COMMERCIAL PILOT,2800,2000,1,1
19920401012549I,01-APR-92,FULLERTON,CA,FULLERTON MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2195Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,133,13,10,10
19920401012719I,01-APR-92,TROY,MI,OAKLAND/TROY,INCIDENT,MINOR,OTHER GROUND OPERATIONS,CESSNA,CE-421,CE-421-C,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,5RF  ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,2500,800,40,40
19920401014579I,01-APR-92,WELSH,LA,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-152,CE-152-A,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,4874A,0,0,LYC   ,O235*        ,O235  ,1,PRIVATE PILOT,260,250,1,1
19920401053319I,01-APR-92,SAINT PAUL,MN,LAKE ELMO,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-35,BE-35-V35A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7943R,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1550,13,0,0
19920402008259I,02-APR-92,COLUMBUS,MT,WOLTERMANN MEMORIAL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,ALON,ALON-415,ALON-415-A2A,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5467F,0,2,CONT  ,C9012F       ,C90   ,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19920402011649I,02-APR-92,EUGENE,OR,MAHLON SWEET FIELD,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,80773,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6475,250,69,69
19920402011819I,02-APR-92,SPRUCE PINE,NC,AVERY COUNTY/MORRISON FIELD/,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BLANCA,BL-17,BL-17-30A,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,4103B,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,832,400,20,20
19920402012859I,02-APR-92,LOUISVILLE,KY,NULL,INCIDENT,NULL,FINAL APPROACH,PIPER,PA-28R,PA-28R-200,KENTUCKY FLYING SERVICE CORP,INSTRUCTION,GENERAL OPERATING RULES,NONE,2865R,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,208,3,3,3
19920402021809I,02-APR-92,DELAND,FL,NULL,INCIDENT,NULL,PARACHUTE JUMPING,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,NULL,OTHER,PARACHUTE JUMPING,UNKNOWN,166DH,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19920402030709I,02-APR-92,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,NULL,CLIMB,BOEING,757,200,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,527US,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10476,1720,173,173
19920403010929I,03-APR-92,WICHITA,KS,WICHITA MID-CONTINENT,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BOEING,737,500,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,974UA,0,0,PWA   ,JT8*         ,JT8   ,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19920403011499I,03-APR-92,KAILUA KONA,HI,KONA INTL AT KEAHOLE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),WACO,WACO-YMF,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,40115,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1040,564,100,100
19920403013419I,03-APR-92,COCOA,FL,MERRITT ISLAND,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-F,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7437V,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3500,1500,35,35
19920403013759I,03-APR-92,SPRINGFIELD,IL,ABRAHAM LINCOLN CAPITAL,INCIDENT,NULL,NORMAL CRUISE,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,NULL,TRANS STATES AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,429AM,0,0,GARRTT,TPE331*      ,TPE331,2,AIRLINE TRANSPORT,6300,1800,270,270
19920403016519I,03-APR-92,EUGENE,OR,MAHLON SWEET FIELD,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-337,CE-337-T337H,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1411D,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,2000,NULL,NULL,NULL
19920404008769I,04-APR-92,LAMAR,CO,LAMAR MUNI,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",RAYTHEON,1900,C-1,AIR MIDWEST INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,137YV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,8790,335,242,242
19920404008789I,04-APR-92,PUNTA GORDA,FL,PUNTA GORDA,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,33LU ,0,0,NULL,NULL,NULL,1,STUDENT,54,50,50,50
19920404008839I,04-APR-92,JACKSONVILLE,FL,JACKSONVILLE EXECUTIVE AT CRAIG,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-M,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,732PH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1200,100,25,25
19920404008889I,04-APR-92,DALTON,GA,DALTON MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-38,PA-38-112,CARPET CAPITAL AVIATION INC,INSTRUCTION,GENERAL OPERATING RULES,NONE,2460G,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,785,300,180,180
19920404011039I,04-APR-92,MARINE CITY,MI,NULL,INCIDENT,NULL,PARACHUTE JUMPING,CESSNA,CE-206,CE-206-P206D,NULL,OTHER,PARACHUTE JUMPING,UNKNOWN,8790Z,1,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
19920404011239I,04-APR-92,SANTA MONICA,CA,SANTA MONICA MUNI,INCIDENT,MINOR,FINAL APPROACH,QUICKSILVER,GT-500,QCKSLV-GT-500,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8092M,0,0,ROTAX ,ROTAX503     ,503   ,1,PRIVATE PILOT,210,180,18,18
19920404011759I,04-APR-92,PLACIDA,FL,PLACID LAKES,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-30,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8271Y,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,4000,2000,105,105
19920404011839I,04-APR-92,MADERA,CA,MADERA MUNI,INCIDENT,NULL,PARACHUTE JUMPING,CESSNA,CE-182,CE-182-B,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,7290E,0,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
19920404012359I,04-APR-92,AUBURN,AL,AUBURN UNIVERSITY RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-35,BE-35-V35,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,118V ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,135,80,30,30
19920404012449I,04-APR-92,SAVANNAH,GA,SAVANNAH/HILTON HEAD INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-F,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6949V,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,280,17,17,17
19920404012489I,04-APR-92,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),LAKE,LA-4,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,1072L,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,6308,63,29,29
19920404012509I,04-APR-92,LATROBE,PA,ARNOLD PALMER RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-182,CE-182-Q,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,197P ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,4010,3200,100,100
19920404012639I,04-APR-92,WOODVILLE,TX,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-M,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,714JN,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,90,85,20,20
19920404012759I,04-APR-92,DURAND,IL,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-F,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5241F,0,0,CONT  ,O300D        ,O300  ,1,PRIVATE PILOT,160,100,3,3
19920404012899I,04-APR-92,HONOLULU,HI,HONOLULU INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,95939,0,0,NULL,NULL,NULL,1,STUDENT,25,23,23,23
19920404012909I,04-APR-92,LAKELAND,FL,LAKELAND LINDER RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PITTS,PITTS-S1,PITTS-S1-C,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,91GD ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,700,59,3,3
19920404012929I,04-APR-92,LAKELAND,FL,LAKELAND LINDER RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),ARONCA,AR-65,AR-65-60TF,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,29189,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,900,300,35,35
