aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19780217007239I,17-FEB-78,CHULA VISTA,CA,BROWN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1953Q,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,550,12,0,0
19780217007259I,17-FEB-78,COATESVILLE,PA,CHESTER COUNTY G O CARLSON,INCIDENT,MINOR,ENGINE RUN-UP,PIPER,PA-23,PA-23-250,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,54001,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,NULL,0,0,0
19780217007289I,17-FEB-78,YPSILANTI,MI,NULL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",DOUG,DC-6,NULL,NULL,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,630NA,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,NULL,0,0,0
19780217007339I,17-FEB-78,HOUSTON,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,MCDONNELL-DOUGLAS-BOEING,DC-9,NULL,TEXAS INTERNATIONAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,968E ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19780217007359I,17-FEB-78,MIAMI,FL,MIAMI INTL,INCIDENT,MINOR,FINAL APPROACH- INSTRUMENT FLIGHT RULES,MCDONNELL-DOUGLAS-BOEING,DC-10,NULL,WESTERN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,907WA,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,NULL,0,0,0
19780217007389I,17-FEB-78,MIAMI,FL,MIAMI INTL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),LOCKHEED,L-1011 TRISTAR,NULL,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,323EA,0,0,RROYCE,RB21122*     ,RB211 ,NULL,AIRLINE TRANSPORT,NULL,0,0,0
19780217007439I,17-FEB-78,BOULDER,CO,BOULDER MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-K,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,6914L,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,2340,28,0,0
19780217007459I,17-FEB-78,WICHITA,KS,WICHITA MID-CONTINENT,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-402,CE-402-B,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,3742 ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,6000,225,0,0
19780218007139I,18-FEB-78,MOUNT COMFORT,IN,MOUNT COMFORT MUNI,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,PIPER,PA-32,PA-32-260,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3952W,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1215,75,0,0
19780218007159I,18-FEB-78,CLEBURNE,TX,CLEBURNE MUNI,INCIDENT,MINOR,FINAL APPROACH,BLANCA,BL-7,BL-7-AC,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2363E,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,5700,400,0,0
19780218007189I,18-FEB-78,COOLIDGE,AZ,FLORENCE MUNI,INCIDENT,NULL,DESCENT,CESSNA,CE-182,CE-182-A,NULL,OTHER,GENERAL OPERATING RULES,NONE,4811D,1,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,750,200,0,0
19780218007219I,18-FEB-78,HOUSTON,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-8,NULL,AEROMEXICO,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,XADOD,0,0,NULL,NULL,NULL,NULL,UNKNOWN/FOREIGN,NULL,0,0,0
19780218007249I,18-FEB-78,BANGOR,ME,BANGOR INTL,INCIDENT,MINOR,TO ABORTED (FIXED WING),MCDONNELL-DOUGLAS-BOEING,DC-8,63C,NULL,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,784FT,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,NULL,0,0,0
19780218007269I,18-FEB-78,NELIGH,NE,NELIGH MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-140,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,643FL,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,47,45,0,0
19780218007279I,18-FEB-78,STRONGSVILLE,OH,STRONGSVILLE MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-140,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,9713W,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3318,73,0,0
19780218007299I,18-FEB-78,GOTHENBURG,NE,GOTHENBURG MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BLANCA,BL-8,BL-8-KCAB,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,90965,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,300,35,0,0
19780218007309I,18-FEB-78,FRESNO,CA,FRESNO MUNI,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-35,BE-35-V35B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1859W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,0,0,0
19780218007319I,18-FEB-78,NEWTON,KS,NEWTON MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-19,BE-19-B,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,23964,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,299,10,0,0
19780218007329I,18-FEB-78,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-19,BE-19-B,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,9293S,0,0,NULL,NULL,NULL,1,STUDENT,50,50,0,0
19780218007349I,18-FEB-78,SHALLOWWATER,TX,SHALLOWWATER MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-18,M-18-C,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,342M ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2000,25,0,0
19780218007369I,18-FEB-78,CINCINNATI,OH,CINCINNATI MUNI AIRPORT LUNKEN FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-150,CE-150-F,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7773F,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,136,76,0,0
19780219007559I,19-FEB-78,CHARLOTTESVILLE,VA,NULL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,737,200,PIEDMONT AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,735N ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19780219007569I,19-FEB-78,JAMAICA,NY,JOHN F KENNEDY INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,MCDONNELL-DOUGLAS-BOEING,DC-10,NULL,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,110  ,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,NULL,0,0,0
19780219007579I,19-FEB-78,LANCASTER,CA,GENERAL WM J FOX AIRFIELD,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CE-172,NULL,NULL,OTHER,GENERAL OPERATING RULES,NONE,737PH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,0,0,0
19780219007589I,19-FEB-78,HOUSTON,TX,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,738HE,0,0,LYC   ,O320H2AD     ,O320  ,1,PRIVATE PILOT,1000,200,0,0
19780219007599I,19-FEB-78,SANTA CRUZ,CA,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,734DA,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,0,0,0
19780219007609I,19-FEB-78,PEOTONE,IL,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-M,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,64132,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,600,300,0,0
19780219007619I,19-FEB-78,YORKSHIRE,NY,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-28,PA-28-180,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8418W,0,0,LYC   ,O360A3A      ,O360  ,1,PRIVATE PILOT,NULL,0,0,0
19780219007629I,19-FEB-78,GREENVILLE,PA,GREENVILLE MUNI,INCIDENT,MINOR,GO ROUND (ABORTED VISUAL FLIGHT RULES),BLANCA,BL-17,BL-17-31A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8265R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,726,243,0,0
19780219007639I,19-FEB-78,TORRANCE,CA,ZAMPERINI FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-J3,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,67631,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,125,19,0,0
19780219007649I,19-FEB-78,SPOKANE,WA,FELTS FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-340,NULL,NULL,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5820M,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,4000,590,0,0
19780219007659I,19-FEB-78,PILGER,NE,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-18,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8780D,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,3700,3700,0,0
19780219007669I,19-FEB-78,WHITE CLOUD,MI,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,63395,0,0,NULL,NULL,NULL,1,STUDENT,150,150,0,0
19780219007679I,19-FEB-78,CLINTON,MD,WASHINGTON EXECUTIVE/HYDE FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-19,BE-19-B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1992L,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,108,6,0,0
19780219007689I,19-FEB-78,CAPE GIRARDEAU,MO,CAPE GIRARDEAU RGNL,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-150,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,704FR,0,0,NULL,NULL,NULL,1,STUDENT,24,24,0,0
19780219007699I,19-FEB-78,MADISON,WI,DANE,INCIDENT,MINOR,TO ABORTED (FIXED WING),MCDONNELL-DOUGLAS-BOEING,DC-9,NULL,OZARK AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,491  ,0,0,PWA   ,JT8*         ,JT8   ,2,AIRLINE TRANSPORT,NULL,0,0,0
19780219007709I,19-FEB-78,KEY LARGO,FL,SUNRAY,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-150,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,11399,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,248,115,0,0
19780219007719I,19-FEB-78,PROVIDENCE,RI,THEODORE FRANCIS GREEN STATE,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,DOUG,DC-3,NULL,PINEHURST AIRLINES INC,ALL CARGO CARRIERS,AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,166E ,0,0,PWA   ,R183090D     ,R1830 ,2,AIRLINE TRANSPORT,2000,725,0,0
19780219007729I,19-FEB-78,ENGLEWOOD,CO,CENTENNIAL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,8680E,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,250,19,0,0
19780220007379I,20-FEB-78,CLINTONVILLE,WI,CLINTONVILLE MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MITSUBISHI,MU-2B,MU-2B-20,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,891Q ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,20000,2500,0,0
19780220007399I,20-FEB-78,EAST WINDSOR,CT,SKYLARK,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-34,PA-34-200,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,15064,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,742,23,0,0
19780220007409I,20-FEB-78,TULSA,OK,TULSA INTL,INCIDENT,NULL,NORMAL CRUISE,DASSAULT AVIATION,FALCON 10-100,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,800CF,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19780220007429I,20-FEB-78,FURNACE CREEK,CA,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,201HB,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,0,0,0
19780220007449I,20-FEB-78,COLLEGE PARK,MD,COLLEGE PARK MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,35743,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,101,66,0,0
19780220007469I,20-FEB-78,MARSHALL,MI,BROOKS,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28,PA-28-201T,NULL,OTHER,GENERAL OPERATING RULES,NONE,38257,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,200,35,0,0
19780220007479I,20-FEB-78,FLUSHING,NY,LA GUARDIA,INCIDENT,MINOR,OTHER GROUND OPERATIONS,MCDONNELL-DOUGLAS-BOEING,DC-9,NULL,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,974  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19780220007489I,20-FEB-78,WOODBINE,NJ,WOODBINE MUNI,INCIDENT,MINOR,OPERATIONS ON GROUND FROM LANDING/ROTORCRAFT,PIPER,PA-28,PA-28-140,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,1525J,0,0,NULL,NULL,NULL,1,STUDENT,68,16,0,0
19780220007499I,20-FEB-78,WASHINGTON,DC,RONALD REAGAN WASHINGTON NATIONAL,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-9,NULL,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,973VJ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19780220007509I,20-FEB-78,ROCHESTER,NY,MONROE COUNTY,INCIDENT,NULL,NORMAL CRUISE,BEECH,BE-200,NULL,NULL,OTHER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,201CH,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5200,900,0,0
19780220007519I,20-FEB-78,TEMPLE,TX,DRAUGHON-MILLER CENTRAL TEXAS RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,NULL,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,6920H,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,100,25,0,0
19780220007529I,20-FEB-78,ANN ARBOR,MI,ANN ARBOR MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,47906,0,0,NULL,NULL,NULL,1,STUDENT,37,37,0,0
19780220007539I,20-FEB-78,VAN NUYS,CA,VAN NUYS MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-177,CE-177-RG,NULL,OTHER,GENERAL OPERATING RULES,NONE,177WS,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1300,30,0,0
19780220007549I,20-FEB-78,ALBANY,OH,OHIO UNIVERSITY SNYDER FIELD,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-150,CE-150-L,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,1200G,0,0,NULL,NULL,NULL,1,STUDENT,93,6,0,0
19780221000119I,21-FEB-78,HARRISBURG,PA,HARRISBURG INTL,INCIDENT,NULL,CLIMB,BOEING,727,NULL,TRANS WORLD AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,5432 ,0,0,PWA   ,JT8*         ,JT8   ,3,AIRLINE TRANSPORT,NULL,0,0,0
19780221000139I,21-FEB-78,SHREVEPORT,LA,DOWNTOWN,INCIDENT,MINOR,DESCENT,PIPER,PA-31,PA-31-350,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,62936,0,0,NULL,NULL,NULL,2,NULL,7000,400,0,0
19780221000159I,21-FEB-78,CLARKSVILLE,TN,OUTLAW FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7609W,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,308,90,0,0
19780221000179I,21-FEB-78,VAN WERT,IA,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-140,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,76370,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,140,15,0,0
19780221000209I,21-FEB-78,SLATINGTON,PA,SLATINGTON MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-32,PA-32-260,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,51961,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1200,178,0,0
19780221000269I,21-FEB-78,TUCSON,AZ,TUCSON INTL,INCIDENT,MINOR,TO ABORTED (FIXED WING),GULSTM,GA-AA,GA-AA-5,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,9710U,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,790,20,0,0
19780221000279I,21-FEB-78,VAN NUYS,CA,VAN NUYS MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),JAVELIN,WICHAWK,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6940 ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1000,40,0,0
19780221000309I,21-FEB-78,SLATINGTON,PA,SLATINGTON MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-32,PA-32-260,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,15961,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1200,178,0,0
19780221000549I,21-FEB-78,MILFORD,IA,FULLER,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,757DQ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,46,20,0,0
19780221000579I,21-FEB-78,WASHINGTON,DC,RONALD REAGAN WASHINGTON NATIONAL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-L,NULL,OTHER,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,11901,0,0,CONT  ,O200A        ,O200  ,1,NULL,4000,0,0,0
19780221000589I,21-FEB-78,WEBSTER CITY,IA,WEBSTER CITY MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-180,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6513J,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,400,60,0,0
19780221000599I,21-FEB-78,CENTERVILLE,IA,CENTERVILLE MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,38989,0,0,NULL,NULL,NULL,1,STUDENT,24,24,0,0
19780221000609I,21-FEB-78,ATWOOD,KS,ATWOOD MUNI,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-150,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,2518J,0,0,NULL,NULL,NULL,1,STUDENT,30,30,0,0
19780221000619I,21-FEB-78,NEW ORLEANS,LA,NEW ORLEANS INTL,INCIDENT,NULL,OPERATIONS ON GROUND FROM LANDING/ROTORCRAFT,DOUG,DC-6,NULL,AVIATECA AIRLINES,ALL CARGO CARRIERS,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,TGADA,0,0,NULL,NULL,NULL,4,UNKNOWN/FOREIGN,NULL,0,0,0
19780222000629I,22-FEB-78,COLLEGE PARK,MD,COLLEGE PARK MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),GULSTM,GA-112,GA-112-TC,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4562W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,346,51,0,0
19780222000639I,22-FEB-78,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-310,CE-310-Q,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,7880Q,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10300,1000,0,0
19780222000649I,22-FEB-78,VIRGIN GORDA,NULL,VIRGIN GORDO MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-18,BE-18-TC45J,VIRGIN AIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NONE,90576,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,4000,1200,0,0
19780222000659I,22-FEB-78,MARSHALLTOWN,IA,MARSHALLTOWN MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-23,PA-23-250,NULL,OTHER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,88SS ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5932,1000,0,0
19780222000679I,22-FEB-78,COLBY,KS,NULL,INCIDENT,MINOR,FINAL APPROACH,PIPER,PA-28,PA-28-235,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,33H  ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,125,9,0,0
19780222000699I,22-FEB-78,MANVILLE,NJ,CENTRAL JERSEY RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-150,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,7572U,0,0,NULL,NULL,NULL,1,STUDENT,35,35,0,0
19780222000709I,22-FEB-78,ATLANTA,GA,ATLANTA MUNI,INCIDENT,NULL,UNKNOWN,BOEING,727,NULL,NULL,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7024U,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19780222000729I,22-FEB-78,DALLAS,TX,MIDLAND INTL,INCIDENT,NULL,OPERATIONS ON GROUND FROM LANDING/ROTORCRAFT,CONVAIR-GENERAL DYNAMICS,CV-340,CV-340-580STC,NULL,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,136  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19780222000749I,22-FEB-78,NEW ORLEANS,LA,NEW ORLEANS INTL,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,DC-10,NULL,NATIONAL AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,61NA ,0,0,PWA   ,JT9*         ,JT9   ,NULL,AIRLINE TRANSPORT,NULL,0,0,0
19780222000819I,22-FEB-78,BURLINGTON,NC,BURLINGTON MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-V35A,NULL,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,8378N,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,4500,300,0,0
19780222000829I,22-FEB-78,BATON ROUGE,LA,RYAN FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-150,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,49082,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,114,90,0,0
19780222000839I,22-FEB-78,STEVENSVILLE,MD,BAY BRIDGE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-150,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5278Q,0,0,NULL,NULL,NULL,1,STUDENT,60,60,0,0
19780222000849I,22-FEB-78,AUGUSTA,GA,AUGUSTA RGNL AT BUSH FIELD,INCIDENT,MINOR,IDLING ENGINES,DOUG,DC-4,DC-4-C54DC,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,62433,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,15000,2000,0,0
19780223000869I,23-FEB-78,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,NULL,FINAL APPROACH,BEECH,BE-58,NULL,NULL,OTHER,GENERAL OPERATING RULES,NONE,17574,0,0,NULL,NULL,NULL,2,NULL,NULL,0,0,0
