aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19910124004229I,24-JAN-91,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,CHAUTAUQUA AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,3044J,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19910124005909I,24-JAN-91,MARATHON,FL,THE FLORIDA KEYS MARATHON,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-402,CE-402-C,AIRWAYS INTERNATIONAL INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,UNKNOWN,2615G,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19910124006439I,24-JAN-91,BILLINGS,MT,BILLINGS LOGAN INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-402,CE-402-C,BIG SKY TRANSPORTATION CO,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,3146M,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6500,1500,45,45
19910124008509I,24-JAN-91,GREENEVILLE,TN,GREENEVILLE-GREENE COUNTY MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-150,CE-150-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,704WT,0,0,NULL,NULL,NULL,1,STUDENT,21,21,21,21
19910124012299I,24-JAN-91,GROVELAND,FL,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-B,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,8166X,0,0,CONT  ,O300D        ,O300  ,1,COMMERCIAL PILOT,275,25,13,13
19910124064359I,24-JAN-91,LAS CRUCES,NM,LAS CRUCES INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-44,PA-44-180T,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,82256,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1580,92,40,40
19910125003239I,25-JAN-91,SIOUX CITY,IA,SIOUX GATEWAY/COL. BUD DAY FIELD,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,T.1-T.2,PINNACLE AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,310PX,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19910125004559I,25-JAN-91,HUTCHINSON,KS,HUTCHINSON MUNI,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-421,CE-421-B,MAC AIR CORP,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,42AG ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,15000,1000,30,30
19910125006749I,25-JAN-91,HARRISON,MI,CLARE COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-140,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,6816W,0,0,NULL,NULL,NULL,1,STUDENT,31,31,8,8
19910125010309I,25-JAN-91,COLUMBUS,OH,PORT COLUMBUS INTL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,NAMC,YS-11,NULL,ABX AIR INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,917AX,0,0,RROYCE,DART*        ,DART  ,2,AIRLINE TRANSPORT,7431,1233,54,54
19910125016769I,25-JAN-91,STURGIS,MI,KIRSCH MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5651P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,405,307,3,3
19910125016999I,25-JAN-91,OKLAHOMA CITY,OK,WILEY POST,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-E,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1277X,0,0,NULL,NULL,NULL,1,UNKNOWN/FOREIGN,230,20,20,20
19910126003929I,26-JAN-91,PACKWOOD,WA,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,45617,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,300,200,20,20
19910126004379I,26-JAN-91,BORREGO SPRINGS,CA,NULL,INCIDENT,NULL,POWER OFF RUN LAND (AUTOROTATION),HUGHES,HU-269,HU-269-C,NULL,FOR HIRE,GENERAL OPERATING RULES,NONE,59HH ,0,0,LYC   ,HIO360*      ,O360  ,1,COMMERCIAL PILOT,550,530,180,180
19910126006709I,26-JAN-91,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,NORMAL CRUISE,FOKKER,F.27,500F,ALLEGHENY COMMUTER AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,27SA ,0,0,RROYCE,DART5527R    ,DART  ,2,NULL,NULL,NULL,NULL,NULL
19910126008499I,26-JAN-91,EMMETT,ID,EMMETT MUNI,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-P,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,20740,0,0,CONT  ,O470R        ,O470  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1400,450,90,90
19910126009619I,26-JAN-91,GLENWOOD SPRINGS,CO,GLENWOOD SPRINGS MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-18,BE-18-C45H,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,618K ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,2600,35,15,15
19910127003949I,27-JAN-91,OCEAN CITY,MD,OCEAN CITY MUNI,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-24,PA-24-260,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,9081P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,8000,3500,40,40
19910127004509I,27-JAN-91,SANTA ROSA,NM,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,67421,0,0,LYC   ,O235L2C      ,O235  ,1,PRIVATE PILOT,850,470,14,14
19910127005829I,27-JAN-91,WOODLAND,WA,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-M,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7674U,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,170,10,10,10
19910127006089I,27-JAN-91,BIDDEFORD,ME,BIDDEFORD MUNI,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,GULSTM,GA-AA,GA-AA-5A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,26255,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,105,3,3,3
19910127006399I,27-JAN-91,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-10,40D,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,145US,0,0,PWA   ,JT9D20       ,JT9   ,3,AIRLINE TRANSPORT,23400,203,NULL,NULL
19910127006989I,27-JAN-91,NASHVILLE,TN,NASHVILLE INTL,INCIDENT,NULL,DESCENT,BOEING,727,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,849AA,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19910127010319I,27-JAN-91,MONTAGUE,MA,TURNERS FALLS,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-38,PA-38-112,NCA AIRCRAFT SALES INC,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,9571T,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,61,61,12,12
19910127010399I,27-JAN-91,OXFORD,CT,WATERBURY-OXFORD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,81141,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1050,155,60,60
19910127010419I,27-JAN-91,BRUNSWICK,GA,MALCOLM MC KINNON,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-30,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8624Y,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,5185,2000,17,17
19910128001259I,28-JAN-91,HAZELTON,ND,NULL,INCIDENT,SUBSTANTIAL,STARTING ENGINES,CESSNA,CE-177,CE-177-B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,34735,0,0,NULL,NULL,NULL,1,UNKNOWN/FOREIGN,1600,1450,30,30
19910128005009I,28-JAN-91,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,468DA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19910128005039I,28-JAN-91,CARLSBAD,CA,MC CLELLAN-PALOMAR,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-402,CE-402-B,GRAND AIRWAYS INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,7929Q,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,10900,700,150,150
19910128005939I,28-JAN-91,GREENVILLE,SC,DONALDSON CENTER,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-95,BE-95-B55,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,264Q ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3000,1000,30,30
19910128006509I,28-JAN-91,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,727,200,PAN AMERICAN AIRWAYS CORP,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NONE,8866E,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19910128010369I,28-JAN-91,VENICE,FL,VENICE MUNI,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-30,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7447Y,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4300,350,5,5
19910128010469I,28-JAN-91,MOLINE,IL,QUAD-CITY,INCIDENT,NULL,TAKEOFF GROUND ROLL,BEECH,BE-35,BE-35-P35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,144GM,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,1000,500,50,50
19910129004059I,29-JAN-91,CAMARILLO,CA,CAMARILLO,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,95505,0,0,NULL,NULL,NULL,1,STUDENT,30,30,30,30
19910129004209I,29-JAN-91,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,MINOR,DESCENT,BEECH,BE-200,NULL,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,3698S,0,0,PWA   ,PT6A41       ,PT6   ,2,AIRLINE TRANSPORT,8500,1000,NULL,NULL
19910129004219I,29-JAN-91,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NULL,DESCENT,MCDONNELL-DOUGLAS-BOEING,DC-8,63,FLAGSHIP EXPRESS SERVICES INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,951R ,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19910129004279I,29-JAN-91,BOISE,ID,BOISE AIR TERMINAL/GOWEN FLD,INCIDENT,MINOR,TO ABORTED (FIXED WING),PIPER,PA-34,PA-34-200T,REGIONAL EXPRESS CO,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,103JH,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,10000,3000,30,30
19910129007409I,29-JAN-91,TOLEDO,WA,ED CARLSON MEMORIAL FIELD - SOUTH LEWIS CO,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-L,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,16058,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,180,100,45,45
19910130001269I,30-JAN-91,CLEVELAND,OH,CUYAHOGA COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),ROCKWELL,SABRELINER,60,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,509AB,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10000,5500,80,80
19910130006949I,30-JAN-91,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,FOKKER,F.27,500F,MOUNTAIN AIR CARGO INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,713FE,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19910130008399I,30-JAN-91,CORPUS CHRISTI,TX,CORPUS CHRISTI INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,MCDONNELL-DOUGLAS-BOEING,MD-80,82,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,483A ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,2697,NULL,NULL
19910130010869I,30-JAN-91,FRESNO,CA,FRESNO YOSEMITE INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,HS-BAE SYSTEMS,146,200,WESTAIR COMMUTER AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,295UE,0,0,LYC   ,ALF502R      ,ALF502,4,AIRLINE TRANSPORT,16000,2000,160,160
19910131001309I,31-JAN-91,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,NULL,FLAGSHIP AIRLINES INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,844AE,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6523,443,156,156
19910131003079I,31-JAN-91,NEWPORT,TX,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-L,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5429Q,0,0,CONT  ,O200A        ,O200  ,1,STUDENT,35,35,35,35
19910131004789I,31-JAN-91,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AT,ROCKY MOUNTAIN HELICOPTERS INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,227JW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3700,300,100,100
19910131005089I,31-JAN-91,PEORIA,IL,GENERAL DOWNING - PEORIA INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AT,ASTAR AIR CARGO INC,ALL CARGO CARRIERS,AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,242DH,0,0,GARRTT,TPE331*      ,TPE331,2,AIRLINE TRANSPORT,3800,1000,150,150
19910131006069I,31-JAN-91,CONWAY,SC,CONWAY-HORRY COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,2196V,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,1690,170,60,60
19910131006819I,31-JAN-91,WILLS POINT,TX,VAN ZANDT COUNTY RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-19,BE-19-B,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,18989,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,560,13,13,13
19910131006969I,31-JAN-91,DALLAS,TX,DALLAS LOVE FIELD,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BEECH,BE-200,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,800KC,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5755,265,25,25
19910131008729I,31-JAN-91,FARMINGTON,NM,FOUR CORNERS RGNL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,BEECH,BE-76,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6014E,0,0,LYC   ,O360*        ,O360  ,2,PRIVATE PILOT,265,35,15,15
19910131018249I,31-JAN-91,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,BOEING,727,200,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,748US,0,4,PWA   ,JT8D17       ,JT8   ,3,AIRLINE TRANSPORT,24120,3120,141,141
19910131061259I,31-JAN-91,BUTTE,MT,BERT MOONEY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-414,CE-414-A,NULL,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,50CB ,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19910201001469I,01-FEB-91,MARIETTA,SC,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5140B,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,43,43,25,25
19910201005029I,01-FEB-91,GREENSBORO,NC,PIEDMONT TRIAD INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,MCDONNELL-DOUGLAS-BOEING,DC-9,31CF,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,966VJ,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19910201005729I,01-FEB-91,AURORA,OR,AURORA STATE,INCIDENT,MINOR,TOUCH AND GO LANDING,BEECH,BE-95,BE-95-B95A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2241 ,0,0,NULL,NULL,NULL,2,UNKNOWN/FOREIGN,1624,420,NULL,NULL
19910201008479I,01-FEB-91,AUBURN,KY,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,3471F,0,0,CONT  ,O470L        ,O470  ,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
19910201009659I,01-FEB-91,HURON,SD,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-28,PA-28-235,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8523W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,275,115,20,20
19910201010839I,01-FEB-91,SLIDELL,LA,SLIDELL,INCIDENT,MINOR,GO ROUND (ABORTED VISUAL FLIGHT RULES),CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6326B,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,468,300,130,130
19910201011009I,01-FEB-91,PAXTON,IL,PAXTON,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-19,BE-19-B,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5106R,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,516,290,35,35
19910201013149I,01-FEB-91,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-35,BE-35-V35A,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7782R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1400,1400,35,35
19910202001379I,02-FEB-91,EDGERTON,OH,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,GULSTM,GA-AA,GA-AA-5B,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,9528L,0,0,LYC   ,O320E2G      ,O320  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2000,1,1,1
19910202001439I,02-FEB-91,GREENVILLE,ME,NULL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-170,CE-170-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,170RS,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,290,30,30,30
19910202001519I,02-FEB-91,AUSTIN,TX,AUSTIN-BERGSTROM INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-E,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,115RC,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1825,88,9,9
19910202004589I,02-FEB-91,MONTAGUE,MA,TURNERS FALLS,INCIDENT,MINOR,TOUCH AND GO LANDING,BLANCA,BL-7,BL-7-ECA,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,2513F,0,0,NULL,NULL,NULL,1,STUDENT,22,9,3,3
19910202005899I,02-FEB-91,CHARLESTON,WV,YEAGER,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-310,CE-310-C,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1731H,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,1010,37,10,10
19910202006259I,02-FEB-91,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",SAAB,340,A,CHAUTAUQUA AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,224TH,0,0,GE    ,CT75A2       ,CT7TP ,2,NULL,NULL,NULL,NULL,NULL
19910202006829I,02-FEB-91,JOHNSTOWN,PA,JOHN MURTHA JOHNSTOWN-CAMBRIA CO,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-23,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2212P,0,0,LYC   ,O320C3A      ,O320  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1700,35,35,35
19910202006909I,02-FEB-91,SYLACAUGA,AL,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-H,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3247L,0,0,CONT  ,O300D        ,O300  ,1,PRIVATE PILOT,410,300,20,20
19910202006999I,02-FEB-91,KINGSTON,NY,KINGSTON-ULSTER,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-152,NULL,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,95787,0,0,LYC   ,O235L2C      ,O235  ,1,AIRLINE TRANSPORT,8200,150,4,4
19910202007119I,02-FEB-91,LAS VEGAS,NV,NORTH LAS VEGAS,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-404,NULL,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,77404,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,15000,800,150,150
19910202007589I,02-FEB-91,SPARTANBURG,SC,SPARTANBURG DOWNTOWN MEMORIAL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,NAMER,NA-P51,NA-P51-D,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,51WW ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2000,0,0,0
19910202008329I,02-FEB-91,DALLAS,TX,ADDISON,INCIDENT,MINOR,PRACTICE TRAINING MENEUVERS,MNSLNR,MS-760,MS-760-A,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,760PJ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,25000,200,1,1
19910202009419I,02-FEB-91,SAN DIEGO,CA,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,SMITH,DSA1,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,800EF,0,0,ROTAX ,ROTAX377     ,377   ,1,UNKNOWN/FOREIGN,227,54,26,26
19910202010559I,02-FEB-91,BROOKFIELD,WI,CAPITOL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-140,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,1892J,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,540,50,10,10
19910202011029I,02-FEB-91,PEORIA,IL,GENERAL DOWNING - PEORIA INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-23,PA-23-250,VIKING EXPRESS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,5490K,0,0,LYC   ,IO540C4B5    ,O540  ,2,COMMERCIAL PILOT,2930,200,108,108
19910202011189I,02-FEB-91,LLANO,TX,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,NULL,NULL,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,88TX ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,6000,310,20,20
