aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19900427022499I,27-APR-90,PORTLAND,OR,PORTLAND INTL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-28R,PA-28R-200,NULL,INSTRUCTION,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,33361,0,0,LYC   ,IO360C1C     ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,900,500,40,40
19900427026839I,27-APR-90,SPRINGFIELD,OH,SPRINGFIELD-BECKLEY MUNI,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-310,CE-310-P,SUNBIRD AIR SERVICES INC,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,199DB,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7324,886,60,60
19900427029999I,27-APR-90,GREAT FALLS,MT,GREAT FALLS INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-210,CE-210-T210M,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,7000K,0,0,CONT  ,TSIO520R     ,O520  ,1,PRIVATE PILOT,1300,500,50,50
19900427034529I,27-APR-90,SAN FRANCISCO,CA,SAN FRANCISCO INTL,INCIDENT,MINOR,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,737,300,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,347US,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19900427038339I,27-APR-90,SYRACUSE,NY,NULL,INCIDENT,NULL,POWER OFF RUN LAND (AUTOROTATION),BELL,BHT-206,BHT-206-B,NULL,OTHER,GENERAL OPERATING RULES,NONE,213SD,0,0,ALLSN ,250C20J      ,250C  ,1,COMMERCIAL PILOT,500,500,60,60
19900427042079I,27-APR-90,PALO ALTO,CA,PALO ALTO ARPT OF SANTA CLARA CO,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-32,PA-32-R301T,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,132DR,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,159,14,14,14
19900428012949I,28-APR-90,CHINO,CA,CHINO,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,LANCAIR,LC-235,M,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,31CD ,0,0,LYC   ,O235L2C      ,O235  ,1,COMMERCIAL PILOT,3500,2000,50,50
19900428019269I,28-APR-90,EL MONTE,CA,EL MONTE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-18,PA-18-125,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,1851A,0,0,NULL,NULL,NULL,1,UNKNOWN/FOREIGN,400,15,15,15
19900428021179I,28-APR-90,SOMERVILLE,NJ,JAARS-TOWNSEND,INCIDENT,MINOR,FINAL APPROACH,SCWZER,SGS-1,SGS-1-26,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2775Z,0,0,NULL,NULL,NULL,0,PRIVATE PILOT,300,150,2,2
19900428024129I,28-APR-90,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,NULL,CLIMB,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,TRANS STATES AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,2691W,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3950,330,225,225
19900428024809I,28-APR-90,MC KINNEY,TX,COLLIN COUNTY RGNL AT MC KINNEY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,53108,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,869,4,1,1
19900428026649I,28-APR-90,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,EMBRAER,EMB-110 BANDEIRANTE,P1,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,910DA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19900428029729I,28-APR-90,UTICA,NY,RIVERSIDE,INCIDENT,NULL,UNAUTHORIZED LOW LEVEL OPERATIONS,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5632K,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19900428030789I,28-APR-90,DELTA JUNCTION,AK,ROCKING T RANCH,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-18,PA-18-135,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9947Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1340,850,45,45
19900428051589I,28-APR-90,BINGHAMTON,NY,GREATER BINGHAMTON/EDWIN A LINK FIELD,INCIDENT,NULL,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-180,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7396W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,115,100,30,30
19900429012999I,29-APR-90,ELMIRA,NY,ELMIRA/CORNING RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",MAULE,M-6,M-6-235,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5655J,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,350,120,20,20
19900429019189I,29-APR-90,WASHINGTON,DC,RONALD REAGAN WASHINGTON NATIONAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MCDONNELL-DOUGLAS-BOEING,DC-9,31CF,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,981VJ,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19900429020239I,29-APR-90,OLIVE BRANCH,MS,OLIVE BRANCH,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-F,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,1883F,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,10000,2000,2,2
19900429020789I,29-APR-90,SAINT CHARLES,MO,ST CHARLES COUNTY SMARTT,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MONNETT,SONERAI,2,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,430X ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,75,1,1,1
19900429020939I,29-APR-90,BOWDOINHAM,ME,MERRYMEETING FIELD,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-150,CE-150-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,714CG,0,0,NULL,NULL,NULL,1,STUDENT,15,15,15,15
19900429021689I,29-APR-90,OAKLAND,CA,METROPOLITAN OAKLAND INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-F,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,8468U,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,180,50,4,4
19900429023619I,29-APR-90,VAN NUYS,CA,VAN NUYS,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BEECH,BE-36,BE-36-A36,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,18402,0,0,CONT  ,IO520BA      ,O520  ,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
19900429027389I,29-APR-90,AUSTIN,TX,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-177,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,29400,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
19900429030529I,29-APR-90,INYOKERN,CA,INYOKERN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-95,BE-95-B95,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8290D,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1075,150,3,3
19900429033599I,29-APR-90,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-35,BE-35-M35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9572R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,700,200,8,8
19900429034609I,29-APR-90,COCOA,FL,MERRITT ISLAND,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BLANCA,BL-8,CHAMP-8-KCAB,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,57423,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
19900430011959I,30-APR-90,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-421,CE-421-C,RANDSBURG CORPORATION,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,985RA,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,6800,100,50,50
19900430018819I,30-APR-90,TERRELL,TX,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,MOONEY,M-20,M-20-C,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,6818U,0,0,LYC   ,O360A1D      ,O360  ,1,PRIVATE PILOT,325,125,125,125
19900430021349I,30-APR-90,BEDFORD,MA,LAURENCE G HANSCOM FLD,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,PIPER,PA-31,PA-31-350,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,45032,0,0,LYC   ,TIO540*      ,O540  ,2,AIRLINE TRANSPORT,12000,NULL,30,30
19900430024689I,30-APR-90,DENVER,CO,ROCKY MOUNTAIN METROPOLITAN,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-28R,PA-28R-201T,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,423CC,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,880,17,1,1
19900430026479I,30-APR-90,GREAT FALLS,MT,GREAT FALLS INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,HORIZON AIR INDUSTRIES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,3116Z,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8500,3500,200,200
19900430026639I,30-APR-90,PORT HURON,MI,ST CLAIR COUNTY INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-31,PA-31-T2,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,630MW,0,0,PWA   ,PT6A135      ,PT6   ,2,AIRLINE TRANSPORT,10860,241,77,77
19900430065789I,30-APR-90,DALLAS-FORT WORTH,TX,DALLAS/FORT WORTH INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,893AA,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19900501012199I,01-MAY-90,JACKSONVILLE,FL,JACKSONVILLE NAS (TOWERS FLD),INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-35,BE-35-C33A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3741Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,266,2,2,2
19900501022339I,01-MAY-90,LYNCHBURG,VA,LYNCHBURG RGNL/PRESTON GLENN FLD,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,T.1-T.2,PSA AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,841JS,0,0,GARRTT,TPE331*      ,TPE331,2,AIRLINE TRANSPORT,5300,2200,210,210
19900501024019I,01-MAY-90,PASO ROBLES,CA,PASO ROBLES MUNI,INCIDENT,NULL,ROLL-OUT (FIXED WING),CESSNA,CE-150,CE-150-E,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6232T,0,0,NULL,NULL,NULL,1,STUDENT,87,87,6,6
19900501026559I,01-MAY-90,MISSOULA,MT,MISSOULA INTL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-M,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,13654,0,0,LYC   ,O320E2D      ,O320  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,100,20,20
19900501026759I,01-MAY-90,JACKSON,MI,NULL,INCIDENT,NULL,POWER ON VERTICAL LANDING/ROTORCRAFT,BELL,BHT-206,BHT-206-B,CONSUMERS POWER CO,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,75V  ,0,0,ALLSN ,250C20       ,250C  ,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19900501031459I,01-MAY-90,DETROIT,MI,COLEMAN A. YOUNG MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-421,CE-421-B,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,100EF,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5875,570,70,70
19900501031709I,01-MAY-90,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,757,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,618AA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,18000,52,22,22
19900501036899I,01-MAY-90,SELLERSBURG,IN,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-150,CE-150-J,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,50793,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,500,8,5,5
19900502013219I,02-MAY-90,TITUSVILLE,FL,ARTHUR DUNN AIR PARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-150,CE-150-L,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6634G,0,0,NULL,NULL,NULL,1,STUDENT,20,20,16,16
19900502018549I,02-MAY-90,WALTERBORO,SC,LOWCOUNTRY RGNL,INCIDENT,NULL,PARACHUTE JUMPING,CESSNA,CE-182,CE-182-A,NULL,OTHER,PARACHUTE JUMPING,UNKNOWN,4019D,1,0,NULL,NULL,NULL,1,PRIVATE PILOT,922,700,25,25
19900502018619I,02-MAY-90,BIRMINGHAM,AL,BIRMINGHAM-SHUTTLESWORTH INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BOEING,737,300,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,309SW,0,0,GE    ,CFM56*       ,CFM56 ,2,NULL,NULL,NULL,NULL,NULL
19900502019079I,02-MAY-90,RENO,NV,RENO/TAHOE INTL,INCIDENT,NULL,ROLL-OUT (FIXED WING),GULSTM,GA-112,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1034J,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1300,300,15,15
19900502020759I,02-MAY-90,PORTERVILLE,CA,PORTERVILLE MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,2040Q,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2000,1400,25,25
19900502020779I,02-MAY-90,DALLAS,TX,ADDISON,INCIDENT,MINOR,TO ABORTED (FIXED WING),DASSAULT AVIATION,FALCON 10-100,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1PB  ,0,0,ALLSN ,501D13       ,501D  ,2,AIRLINE TRANSPORT,9500,1400,150,150
19900502024069I,02-MAY-90,MILWAUKEE,WI,GENERAL MITCHELL INTL,INCIDENT,NULL,ROLL-OUT (FIXED WING),SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,MESABA AVIATION INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,424MA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5100,775,220,220
19900502024549I,02-MAY-90,PLYMOUTH,MI,CANTON-PLYMOUTH-METTETAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-181,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,4371D,0,0,NULL,NULL,NULL,1,STUDENT,83,40,27,27
19900502026959I,02-MAY-90,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CURTIS,CURTIS-TRVAIR,CURTIS-TRVAIR-4000,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9032 ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6000,4,4,4
19900502031729I,02-MAY-90,TRAVERSE CITY,MI,CHERRY CAPITAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-181,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,815OU,0,0,LYC   ,O360A4M      ,O360  ,1,UNKNOWN/FOREIGN,373,224,6,6
19900503014079I,03-MAY-90,TAPPAHANNOCK,VA,TAPPAHANNOCK MUNI,INCIDENT,MINOR,LOW LEVEL OPERATIONS,CESSNA,CE-188,CE-188-B,"GILL, ROBERT WAYNE",AERIAL APPLICATOR,AGRICULTURAL,NONE,9211R,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,5500,700,100,100
19900503014149I,03-MAY-90,MC ALLEN,TX,MC ALLEN MILLER INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-23,PA-23-250,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,13999,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10000,1500,20,20
19900503024559I,03-MAY-90,SANTA ROSA,CA,CHARLES M. SCHULZ - SONOMA COUNTY,INCIDENT,MINOR,TAKEOFF GROUND ROLL,PIPER,PA-34,PA-34-200T,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,33819,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,10500,400,12,12
19900503026019I,03-MAY-90,HOUSTON,TX,ELLINGTON FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BOEING,707,120B,SKYWAYS AIRCRAFT LEASING INC,OTHER,PART 125 OPERATOR,INSTRUMENT FLIGHT RULES,707KS,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,15000,5000,90,90
19900503026539I,03-MAY-90,NEWPORT NEWS,VA,NEWPORT NEWS/WILLIAMSBURG INTL,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,1528H,0,0,LYC   ,IO360A1B6    ,O360  ,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19900503032489I,03-MAY-90,TETERBORO,NJ,TETERBORO,INCIDENT,NULL,ENGINE RUN-UP,DASSAULT AVIATION,FALCON 900,NULL,NULL,OTHER,GENERAL OPERATING RULES,NONE,90TH ,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19900503041459I,03-MAY-90,PLATTSBURGH,NY,CLINTON CO,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-23,BE-23-B24R,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1013P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1200,5,5,5
19900503044869I,03-MAY-90,KING SALMON,AK,KING SALMON,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-18,BE-18-H18,STELLAR EXECUTIVE SERVICES INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,800TH,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,15000,4000,50,50
19900503059939I,03-MAY-90,HOUSTON,TX,WILLIAM P HOBBY,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-402,CE-402-C,MONROE AIR CENTER LLC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,26515,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,3800,550,60,60
19900504014139I,04-MAY-90,OLATHE,KS,JOHNSON COUNTY EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-34,PA-34-200,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,1025U,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10000,75,10,10
19900504020809I,04-MAY-90,HOUSTON,TX,WILLIAM P HOBBY,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,MCDONNELL-DOUGLAS-BOEING,MD-80,82,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,937MC,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19900504021419I,04-MAY-90,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,ROLL-OUT (FIXED WING),CESSNA,CE-402,CE-402-B,REGIONAL EXPRESS CO,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,UNKNOWN,1683T,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,4650,450,240,240
19900504026109I,04-MAY-90,SAINT PETERSBURG,FL,ALBERT WHITTED,INCIDENT,NULL,LOW LEVEL OPERATIONS,PIPER,PA-12,NULL,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NONE,2969M,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1397,300,200,200
19900504026139I,04-MAY-90,TUTTLE,OK,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-B,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,2732G,0,0,CONT  ,O470*        ,O470  ,1,PRIVATE PILOT,201,130,40,40
19900504027309I,04-MAY-90,PASCO,WA,TRI-CITIES,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),BEECH,BE-23,BE-23-C23,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1816Z,0,0,LYC   ,O360A4K      ,O360  ,1,PRIVATE PILOT,150,10,3,3
19900504027959I,04-MAY-90,WAXAHACHIE,TX,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4658P,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,37,15,12,12
19900504034409I,04-MAY-90,KAILUA KONA,HI,NULL,INCIDENT,NULL,NORMAL CRUISE,BOEING,747,100,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,606PE,0,10,NULL,NULL,NULL,4,AIRLINE TRANSPORT,NULL,NULL,158,158
19900504034769I,04-MAY-90,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,TO ABORTED (FIXED WING),EMBRAER,EMB-120 BRASILIA,NULL,BRITT AIRWAYS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,15713,0,0,PWA   ,PW118        ,118   ,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19900504035789I,04-MAY-90,WICHITA FALLS,TX,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-28,PA-28-180,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7745W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,670,70,NULL,NULL
19900504045789I,04-MAY-90,PLEASANT VALLEY,MN,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-32,PA-32-R300,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8546F,0,0,LYC   ,IO540*       ,O540  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,8000,200,20,20
19900505013909I,05-MAY-90,HAYWARD,CA,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BLANCA,BL-7,BL-7-EC,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,36243,0,0,LYC   ,O235*        ,O235  ,1,PRIVATE PILOT,465,150,5,5
19900505013939I,05-MAY-90,POMEROY,WA,NULL,INCIDENT,MINOR,GO ROUND (ABORTED VISUAL FLIGHT RULES),BLANCA,BL-8,CHAMP-8-KCAB,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,57514,0,0,LYC   ,IO320*       ,O320  ,1,PRIVATE PILOT,700,60,30,30
19900505020819I,05-MAY-90,LEXINGTON,KY,BLUE GRASS,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,DASSAULT AVIATION,FALCON 10-100,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,YV7OC,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19900505021749I,05-MAY-90,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BOEING,727,200,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,701US,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,25000,120,65,65
19900505022449I,05-MAY-90,GREENSBORO,NC,PIEDMONT TRIAD INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BOEING,727,100,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,18480,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19900505024409I,05-MAY-90,COVINGTON,OH,CINCINNATI/NORTHERN KENTUCKY INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,509DA,0,0,PWA   ,JT8D15A      ,JT8   ,3,NULL,NULL,NULL,NULL,NULL
