aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20000308018749I,08-MAR-00,MC ALLEN,TX,MC ALLEN MILLER INTL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,MCDONNELL-DOUGLAS-BOEING,MD-80,83,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,9628W,0,3,PWA   ,JT8D         ,JT8   ,2,AIRLINE TRANSPORT,12135,1233,NULL,NULL
20000309018719I,09-MAR-00,AUSTIN,TX,AUSTIN-BERGSTROM INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8319P,0,0,LYC   ,O540*        ,O540  ,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20000310003559I,10-MAR-00,CHANDLER,AZ,NULL,INCIDENT,MINOR,PRACTICE TRAINING MENEUVERS,PIPER,PA-18,PA-18-150,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,4101E,0,2,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1895,234,NULL,NULL
20000310003679I,10-MAR-00,OLATHE,KS,JOHNSON COUNTY EXECUTIVE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,7716C,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,290,20,NULL,NULL
20000310003879I,10-MAR-00,SAVANNAH,GA,SAVANNAH/HILTON HEAD INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-58,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,99TD ,0,0,CONT  ,IO550C       ,O550  ,2,PRIVATE PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20000310004119I,10-MAR-00,ERIE,PA,ERIE INTL/TOM RIDGE FIELD,INCIDENT,NULL,NORMAL CRUISE,ATR,ATR 42,300,NULL,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,16824,0,0,PWA   ,PT6A121      ,PT6   ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20000310004249I,10-MAR-00,SANTA MARIA,CA,SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,PIPER,PA-32,PA-32-R300,AMERIFLIGHT LLC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,7838C,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1578,NULL,NULL,NULL
20000310022189I,10-MAR-00,MARION,OH,MARION MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-150,CE-150-L,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,11543,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,10108,300,NULL,NULL
20000311001519I,11-MAR-00,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,757,200,NATIONAL AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,GENERAL OPERATING RULES,UNKNOWN,522NA,0,0,RROYCE,RB211535*    ,RB211 ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,766,590,NULL,NULL
20000311002229I,11-MAR-00,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-60,PA-60-600A,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,45BB2,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20000311002329I,11-MAR-00,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,FINAL APPROACH,BOEING,737,200,VANGUARD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,603DJ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8980,1280,NULL,NULL
20000311003569I,11-MAR-00,ALTA VISTA,KS,NULL,INCIDENT,MINOR,NORMAL CRUISE,CESSNA,CE-172,CE-172-C,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8455X,0,0,CONT  ,O300*        ,O300  ,1,PRIVATE PILOT,110,10,NULL,NULL
20000311003689I,11-MAR-00,EMPORIA,KS,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-36,BE-36-A36,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,818CJ,0,0,CONT  ,IO550*       ,O550  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,665,80,NULL,NULL
20000311003859I,11-MAR-00,SEATTLE,WA,SEATTLE-TACOMA INTL,INCIDENT,NULL,TAKEOFF GROUND ROLL,MCDONNELL-DOUGLAS-BOEING,MD-80,83,ALASKA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,974AS,0,2,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11800,8347,NULL,NULL
20000311004259I,11-MAR-00,SAINT PETERSBURG,FL,ST PETERSBURG-CLEARWATER INTL,INCIDENT,NULL,CLIMB,BOEING,727,200,ATA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,786AT,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
20000311023129I,11-MAR-00,MOOSE LAKE,MN,MOOSE LAKE CARLTON COUNTY,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-210,CE-210-T210N,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6428N,0,0,CONT  ,TSIO520*     ,O520  ,1,COMMERCIAL PILOT,554,390,NULL,NULL
20000311029799I,11-MAR-00,GLOBE,AZ,SAN CARLOS APACHE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-T210M,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,761VV,0,0,CONT  ,TSIO520*     ,O520  ,1,PRIVATE PILOT,2300,500,NULL,NULL
20000311035929I,11-MAR-00,MANHATTAN,KS,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-150,CE-150-L,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5272Q,0,0,NULL,NULL,NULL,1,STUDENT,40,40,NULL,NULL
20000312001369I,12-MAR-00,BOISE,ID,BOISE AIR TERMINAL/GOWEN FLD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-18,PA-18-135,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,9967Q,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3096,26,NULL,NULL
20000312001669I,12-MAR-00,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),JETSTREAM-BAE SYSTEMS,JETSTREAM 41,NULL,TRANS STATES AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,554HK,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20000312003509I,12-MAR-00,ROCK SPRINGS,WY,ROCK SPRINGS-SWEETWATER COUNTY,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-33,BE-33-F33A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3263A,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,14800,900,NULL,NULL
20000312004039I,12-MAR-00,HASKELL,OK,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,757NJ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20000312004099I,12-MAR-00,ELOY,AZ,ELOY MUNI,INCIDENT,NULL,PARACHUTE JUMPING,NULL,NULL,NULL,NULL,OTHER,PARACHUTE JUMPING,NONE,UNKNO,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20000312017869I,12-MAR-00,BURBANK,CA,BOB HOPE,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-24,PA-24-250,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,7593P,0,0,LYC   ,O540A1A5     ,O540  ,1,NULL,NULL,NULL,NULL,NULL
20000312018559I,12-MAR-00,GALVESTON,TX,SCHOLES INTL AT GALVESTON,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NAMER,AT-6,AT-6-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,36JV ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,5900,2700,NULL,NULL
20000312018689I,12-MAR-00,SANTA FE,NM,SANTA FE MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GULSTM,GA-114,GA-114-B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,60096,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,240,42,NULL,NULL
20000312018739I,12-MAR-00,LOS ALAMOS,NM,LOS ALAMOS,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-F,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,9590M,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,520,256,NULL,NULL
20000313018549I,13-MAR-00,ARANSAS PASS,TX,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8011G,0,0,CONT  ,IO360*       ,IO360 ,1,PRIVATE PILOT,541,93,NULL,NULL
20000313019539I,13-MAR-00,WINTER HAVEN,FL,WINTER HAVEN'S GILBERT,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-201,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,31718,0,0,CONT  ,IO360*       ,IO360 ,1,PRIVATE PILOT,9000,400,NULL,NULL
20000314001389I,14-MAR-00,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,GULSTM,GA-AA,GA-AA-5,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,1317R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,800,80,NULL,NULL
20000314001469I,14-MAR-00,GRAND CANYON,AZ,GRAND CANYON NATIONAL PARK,INCIDENT,NULL,NORMAL CRUISE,FOKKER,F.27,500F,EAGLE JET CHARTER INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,283EA,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20000314001729I,14-MAR-00,PHILADELPHIA,PA,NORTHEAST PHILADELPHIA,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28R,PA-28R-200,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8301C,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,460,180,NULL,NULL
20000314001869I,14-MAR-00,NULL,CA,NULL,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,LAKE,LA-4,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6683L,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20000314001999I,14-MAR-00,MEMPHIS,TN,MEMPHIS INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-58,NULL,FLIGHT EXPRESS INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,225TA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,2961,588,NULL,NULL
20000314003889I,14-MAR-00,SKIATOOK,OK,SKIATOOK MUNI,INCIDENT,MINOR,TOUCH AND GO LANDING,BEECH,BE-35,BE-35-F35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,10EV ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,500,50,NULL,NULL
20000314003929I,14-MAR-00,PORT MANSFIELD,TX,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-402,CE-402-B,AMIGOS AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,1577T,0,0,CONT  ,TSIO520*     ,O520  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4000,2000,NULL,NULL
20000314003979I,14-MAR-00,COLORADO SPRINGS,CO,CITY OF COLORADO SPRINGS MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-23,BE-23-C24R,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,24055,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,266,31,NULL,NULL
20000314014879I,14-MAR-00,AUBURN,CA,AUBURN MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-V35B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4317S,0,0,CONT  ,IO520*       ,O520  ,1,PRIVATE PILOT,1800,1600,NULL,NULL
20000314014899I,14-MAR-00,REDMOND,OR,ROBERTS FIELD,INCIDENT,NULL,DESCENT,CESSNA,CITATION 550 II,NULL,FLIGHTCRAFT INC,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,495CM,0,1,PWA   ,JT15D4       ,JT15  ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,2900,450,NULL,NULL
20000314017689I,14-MAR-00,WORLEY,WA,NULL,INCIDENT,MINOR,NORMAL CRUISE,CESSNA,CE-210,CE-210-T210N,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,97J  ,0,0,CONT  ,TSIO520R     ,O520  ,1,PRIVATE PILOT,1800,12,NULL,NULL
20000314021179I,14-MAR-00,SOUTH GATE,CA,NULL,INCIDENT,MINOR,FINAL APPROACH,BOEING,757,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,627AA,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20000315002339I,15-MAR-00,DUCOR,CA,NULL,INCIDENT,MINOR,LOW LEVEL OPERATIONS,BELL,BHT-47,BHT-47-G5,SLYKERMAN AG AVIATION INC,AERIAL APPLICATOR,AGRICULTURAL,NONE,6260C,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5000,2000,NULL,NULL
20000315015589I,15-MAR-00,TAMPA,FL,TAMPA INTL,INCIDENT,NULL,STARTING ENGINES,BOEING,737,300,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,505AU,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20000315016899I,15-MAR-00,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,887AA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,6942,NULL,NULL
20000316000789I,16-MAR-00,HOUSTON,TX,SUGAR LAND RGNL,INCIDENT,NULL,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-N,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,75897,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,55,3,NULL,NULL
20000316001589I,16-MAR-00,NEW RICHMOND,WI,NEW RICHMOND RGNL,INCIDENT,MINOR,STARTING ENGINES,EXTRA,EXTRA-EA,EXTRA-EA-300,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,12DW ,0,0,LYC   ,O540*        ,O540  ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,18000,125,NULL,NULL
20000316001629I,16-MAR-00,ROCHESTER,MN,ROCHESTER INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-23,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2020P,0,0,LYC   ,O320*        ,O320  ,2,PRIVATE PILOT,780,200,NULL,NULL
20000316001689I,16-MAR-00,COTTAGE GROVE,MN,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-180,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6540A,0,0,CONT  ,O470J        ,O470  ,1,PRIVATE PILOT,4000,1300,NULL,NULL
20000316014889I,16-MAR-00,NEW SMYRNA BEACH,FL,NULL,INCIDENT,MINOR,FINAL APPROACH,PIPER,PA-18,PA-18-A,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,UNKNOWN,4388A,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,696,42,NULL,NULL
20000316020209I,16-MAR-00,TUNTUTULIAK,AK,TUNTUTULIAK,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-207,NULL,CRAIG AIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,91190,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2150,550,NULL,NULL
20000316020249I,16-MAR-00,FORT SMITH,AR,FORT SMITH RGNL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,201WB,0,0,CONT  ,IO360*       ,IO360 ,1,PRIVATE PILOT,875,500,NULL,NULL
20000316022299I,16-MAR-00,SOUTH BEND,IN,SOUTH BEND,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-P210N,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,212SB,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,946,414,NULL,NULL
20000316022879I,16-MAR-00,PIQUA,OH,PIQUA AIRPORT- HARTZELL FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),SOCATA,TBM-700,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,555HP,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,4000,800,NULL,NULL
20000316022939I,16-MAR-00,FORT WAYNE,IN,FORT WAYNE INTL,INCIDENT,NULL,CLIMB,BOEING,727,200,KITTY HAWK AIRCARGO INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,579PE,0,0,PWA   ,JT8D9        ,JT8   ,3,NULL,NULL,NULL,NULL,NULL
20000316025199I,16-MAR-00,RENO,NV,NULL,INCIDENT,NONE,NULL,CESSNA,CE-172,NULL,NULL,NULL,NULL,NULL,9635B,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20000316030079I,16-MAR-00,POMPANO BEACH,FL,POMPANO BEACH AIRPARK,INCIDENT,MINOR,TOUCH AND GO LANDING,ERCO,ERCO-415,ERCO-415-C,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,99671,0,0,CONT  ,C75*         ,C75   ,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20000317002209I,17-MAR-00,ALBUQUERQUE,NM,NULL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,RUTAN,VARIEZE,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,183W ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1959,1837,NULL,NULL
20000317004289I,17-MAR-00,SPRINGFIELD,MO,SPRINGFIELD-BRANSON NATIONAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-414,CE-414-A,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,812SR,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,9000,500,NULL,NULL
20000317021219I,17-MAR-00,INDIO,CA,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,THNDCT,COLT-240A,NULL,NULL,FOR HIRE,GENERAL OPERATING RULES,NONE,715TC,0,1,NULL,NULL,NULL,0,COMMERCIAL PILOT,3700,500,NULL,NULL
20000318004129I,18-MAR-00,GRAND RAPIDS,MI,GERALD R. FORD INTL,INCIDENT,NULL,DESCENT,DASSAULT AVIATION,FALCON 900,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,256DV,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
20000318016749I,18-MAR-00,AURORA,CO,AURORA INTL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,RAF,SE5A,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1917J,0,0,CONT  ,C85*         ,C85   ,1,PRIVATE PILOT,130,65,NULL,NULL
20000318018669I,18-MAR-00,NULL,NULL,NULL,INCIDENT,NULL,TO VERTICAL (HELICOPTER ONLY),BELL,BHT-212,NULL,PHI INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,5736J,0,0,PWA   ,PT6T3B       ,PT6T  ,1,NULL,NULL,NULL,NULL,NULL
20000319032529I,19-MAR-00,NEW YORK,NY,LA GUARDIA,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,495DA,0,4,NULL,NULL,NULL,3,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,4570,1349,NULL,NULL
20000320002259I,20-MAR-00,GONZALES,LA,LOUISIANA RGNL,INCIDENT,MINOR,CLIMB,MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,231MS,0,0,CONT  ,TSIO360GB    ,O360  ,1,NULL,NULL,NULL,NULL,NULL
20000320004029I,20-MAR-00,JOHNSVILLE,AR,NULL,INCIDENT,SUBSTANTIAL,NORMAL CRUISE,BELL,BHT-UH1B,NULL,NULL,AERIAL APPLICATOR,AGRICULTURAL,NONE,63CD ,0,0,LYC   ,T53*         ,T53   ,1,COMMERCIAL PILOT,NULL,700,NULL,NULL
20000320004229I,20-MAR-00,LINCOLN,NE,LINCOLN,INCIDENT,NULL,NORMAL CRUISE,BEECH,BE-95,BE-95-A55,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,764SU,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20000320022929I,20-MAR-00,SOUTH BEND,IN,SOUTH BEND,INCIDENT,NULL,CLIMB,JETSTREAM-BAE SYSTEMS,JETSTREAM 41,NULL,TRANS STATES AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,559HK,0,0,GARRTT,TPE33114GR   ,TPE331,2,NULL,NULL,NULL,NULL,NULL
20000320023319I,20-MAR-00,COLUMBUS,OH,PORT COLUMBUS INTL,INCIDENT,NULL,NULL,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,T.1-T.2,CHAUTAUQUA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,842JS,0,0,GARRTT,TPE33110UG   ,TPE331,2,NULL,NULL,NULL,NULL,NULL
20000321001709I,21-MAR-00,WORTHINGTON,MN,WORTHINGTON MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-Q,A B FLIGHT SERVICES INC,SCHEDULED AIR CARRIER,AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,775DK,0,0,CONT  ,IO470*       ,O470  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6800,200,NULL,NULL
20000321001979I,21-MAR-00,TAMPA,FL,TAMPA INTL,INCIDENT,NULL,CLIMB,RAYTHEON,1900,NULL,GULFSTREAM INTERNATIONAL AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,172GA,0,0,PWA   ,PT6A65*      ,PT6   ,2,NULL,NULL,NULL,NULL,NULL
20000321002159I,21-MAR-00,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,727,200,SKY TREK INTERNATIONAL AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,901PG,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7600,880,NULL,NULL
20000321002309I,21-MAR-00,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,737,200,VANGUARD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,5WM  ,0,0,PWA   ,JT8D15       ,JT8   ,2,NULL,NULL,NULL,NULL,NULL
20000321015989I,21-MAR-00,HOUSTON,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,737,300,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,19357,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20000322002029I,22-MAR-00,TAMPA,FL,TAMPA INTL,INCIDENT,NULL,CLIMB,BOEING,737,200,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,278UA,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20000322003829I,22-MAR-00,BOWLING GREEN,KY,BOWLING GREEN-WARREN COUNTY RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,6404P,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20000322003949I,22-MAR-00,SEATTLE,WA,BOEING FIELD/KING COUNTY INTL,INCIDENT,NULL,TAKEOFF GROUND ROLL,MOONEY,M-20,M-20-R,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,21420,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,350,20,NULL,NULL
