aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19800131020479I,31-JAN-80,MIDLAND,TX,MIDLAND INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,100,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,18479,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19800131020489I,31-JAN-80,LINDEN,MI,PRICES,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),PIPER,PA-J3C,PA-J3C-65,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,4491M,0,0,CONT  ,A65*         ,A65   ,1,PRIVATE PILOT,425,345,0,0
19800131020499I,31-JAN-80,HOUSTON,TX,WILLIAM P HOBBY,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-N,NULL,INSTRUCTION,GENERAL OPERATING RULES,NULL,6415E,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2600,2000,0,0
19800201020509I,01-FEB-80,NEW ORLEANS,LA,LOUIS ARMSTRONG NEW ORLEANS INTL,INCIDENT,NULL,NORMAL CRUISE,LOCKHEED,L-1011 TRISTAR,NULL,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,701  ,0,0,RROYCE,RB211*       ,RB211 ,NULL,AIRLINE TRANSPORT,NULL,0,0,0
19800201020519I,01-FEB-80,HONOLULU,HI,HONOLULU INTL,INCIDENT,NULL,CLIMB,BOEING,737,200C,AEKO KULA INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,70722,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19800201020529I,01-FEB-80,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,727,NULL,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,894TW,0,0,PWA   ,JT8D1        ,JT8   ,3,AIRLINE TRANSPORT,NULL,0,0,0
19800201020539I,01-FEB-80,NEW ORLEANS,LA,NEW ORLEANS INTL,INCIDENT,NULL,STARTING ENGINES,MCDONNELL-DOUGLAS-BOEING,DC-8,71,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,1305L,0,0,PWA   ,JT4A3        ,JT4   ,4,AIRLINE TRANSPORT,NULL,0,0,0
19800201021419I,01-FEB-80,CHELSEA,MA,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-305,CE-305-A,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NULL,5174G,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,6200,500,0,0
19800201030289I,01-FEB-80,MAUI,HI,KAHULUI,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,PIPER,PA-31,PA-31-350,ANANDA AIRWAYS,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NULL,85T  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,1300,475,0,0
19800201030919I,01-FEB-80,TOMBALL,TX,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-24,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,7101P,0,0,LYC   ,O360A1D      ,O360  ,1,STUDENT,600,40,0,0
19800201030929I,01-FEB-80,CINCINNATI,OH,NULL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-60,PA-60-601,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,666GW,0,0,LYC   ,TIO540*      ,O540  ,NULL,PRIVATE PILOT,700,350,0,0
19800201031109I,01-FEB-80,NEW YORK,NY,NULL,INCIDENT,SUBSTANTIAL,CLIMB,BOEING,707,NULL,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,8408 ,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,NULL,0,0,0
19800201031139I,01-FEB-80,CHICAGO,IL,CHICAGO INTL,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,DOUG,DC-6,NULL,JET WAY INC,OTHER,GENERAL OPERATING RULES,NULL,666DG,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,NULL,0,0,0
19800201031149I,01-FEB-80,BALTIMORE,MD,BALTIMORE INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-23,NULL,NICHOLSON AIR SERVICES INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NULL,1901T,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,2580,230,0,0
19800201038229I,01-FEB-80,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-180,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,8800J,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,348,97,0,0
19800202020549I,02-FEB-80,MELBOURNE,FL,PENSACOLA GULF COAST RGNL,INCIDENT,NULL,STARTING ENGINES,PITTS,PITTS-S1,PITTS-S1-S,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,3HD  ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1800,10,0,0
19800202021409I,02-FEB-80,KING CITY,CA,NULL,INCIDENT,MINOR,FINAL APPROACH,BREEZY,BREEZY,RLU-1,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,157Y ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,14000,900,0,0
19800202030269I,02-FEB-80,MAUI,HI,KAHULUI,INCIDENT,NULL,FINAL APPROACH,PIPER,PA-31,PA-31-350,ANANDA AIRWAYS,BUSINESS,GENERAL OPERATING RULES,NULL,85T  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,13000,475,0,0
19800202030899I,02-FEB-80,SPARROWS POINT,MD,NULL,INCIDENT,NULL,LOW LEVEL OPERATIONS,BEECH,BE-65,BE-65-80,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,99FA ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19800202030909I,02-FEB-80,BETHEL,AK,NULL,INCIDENT,MINOR,OPERATIONS ON GROUND FROM LANDING/ROTORCRAFT,CESSNA,CE-207,CE-207-A,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,6255H,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3000,50,0,0
19800202030939I,02-FEB-80,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,8088G,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1000,150,0,0
19800202030949I,02-FEB-80,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,DC-10,10,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,1834U,0,0,GE    ,CF66D        ,CF6   ,3,AIRLINE TRANSPORT,NULL,0,0,0
19800202030959I,02-FEB-80,ASHLAND,NE,NULL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-60,PA-60-600,MIDWEST AIR CHARTER,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,NULL,9823Q,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,4000,400,0,0
19800202030969I,02-FEB-80,EDEN PRAIRIE,MN,FLYING CLOUD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GULSTM,GA-112,GA-112-TC,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,4538W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,550,150,0,0
19800202031039I,02-FEB-80,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,OPERATIONS ON GROUND FROM LANDING/ROTORCRAFT,MCDONNELL-DOUGLAS-BOEING,DC-8,63C,AIRLIFT INTERNATIONAL INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,6163A,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,25000,4470,0,0
19800202031049I,02-FEB-80,LEDGEDALE,PA,NULL,INCIDENT,MINOR,PRACTICE TRAINING MENEUVERS,CESSNA,CE-150,CE-150-C,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,66725,0,0,CONT  ,O200*        ,O200  ,1,STUDENT,21,21,0,0
19800202031059I,02-FEB-80,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,NULL,PRACTICE TRAINING MENEUVERS,BEECH,BE-60,BE-60-A60,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,1KM  ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,7500,9,0,0
19800203002129I,03-FEB-80,JOHNSTOWN,PA,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BLANCA,BL-14,BL-14-13,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,86733,0,0,NULL,NULL,NULL,1,STUDENT,NULL,0,0,0
19800203020569I,03-FEB-80,PITTSBURGH,PA,NULL,INCIDENT,NULL,TAKEOFF GROUND ROLL,AEROSPATIALE,262,A,ALLEGHENY AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,NULL,29816,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7866,491,0,0
19800203020579I,03-FEB-80,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,OPERATIONS ON GROUND FROM LANDING/ROTORCRAFT,FAIRCHILD,FH-227,NULL,OZARK AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,4229 ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19800203020589I,03-FEB-80,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),MCDONNELL-DOUGLAS-BOEING,DC-9,31CF,REPUBLIC AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,940N ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19800203020599I,03-FEB-80,LOS LUNAS,NM,MID VALLEY AIRPARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,2688W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,350,150,0,0
19800203020609I,03-FEB-80,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,MINOR,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,BEECH,BE-55,BE-55-D55,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,500AC,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,4400,2300,0,0
19800203020619I,03-FEB-80,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,BOEING,727,NULL,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,746TW,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19800203020629I,03-FEB-80,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,727,NULL,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,72864,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19800203020639I,03-FEB-80,MARION,MA,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-35,BE-35-B35,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,18825,0,0,CONT  ,E1858        ,E185  ,1,PRIVATE PILOT,2158,1010,0,0
19800203021339I,03-FEB-80,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,DC-9,NULL,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,979VJ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19800203021349I,03-FEB-80,TICABOO,UT,BULLFROG BASIN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,6794P,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2000,19,0,0
19800203021369I,03-FEB-80,BROWNSVILLE,TX,BROWNSVILLE INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-310,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,XCJIS,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,3500,1000,0,0
19800203021399I,03-FEB-80,LINCOLN,RI,NORTH CENTRAL STATE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),TCRAFT,BC,BC-12-D,NULL,INSTRUCTION,GENERAL OPERATING RULES,NULL,43645,0,0,NULL,NULL,NULL,1,STUDENT,101,93,0,0
19800203030189I,03-FEB-80,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,OPERATIONS ON GROUND FROM LANDING/ROTORCRAFT,PIPER,PA-23,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,2090P,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,708,248,0,0
19800203030229I,03-FEB-80,FAIRFIELD,NJ,ESSEX COUNTY,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",GULSTM,GA-AA,GA-AA-1B,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,9613L,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1800,1000,0,0
19800203030239I,03-FEB-80,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,DESCENT,BOEING,747,NULL,NULL,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,NULL,PHBUH,0,0,PWA   ,JT9D3        ,JT9   ,NULL,AIRLINE TRANSPORT,NULL,0,0,0
19800203030299I,03-FEB-80,SPARTANBURG,SC,NULL,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-24,PA-24-260,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,8841P,0,0,LYC   ,O540A1A      ,O540  ,1,COMMERCIAL PILOT,3000,300,0,0
19800203030849I,03-FEB-80,SWAINSBORO,GA,EAST GEORGIA REGIONAL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,5662Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,560,85,0,0
19800203046009I,03-FEB-80,BILLINGS,MT,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,MINOR,NORMAL CRUISE,BEECH,BE-90,BE-90-B90,MAYO AVIATION INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,NULL,50RM ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7670,75,0,0
19800204020559I,04-FEB-80,WEST MIFFLIN,PA,ALLEGHENY COUNTY,INCIDENT,MINOR,CLIMB,BEECH,BE-90,BE-90-B90,MID ATLANTIC AIR,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NULL,4RY  ,0,0,PWA   ,PT6A6B       ,PT6   ,2,AIRLINE TRANSPORT,4200,350,0,0
19800204020669I,04-FEB-80,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NULL,ROLL-OUT (FIXED WING),BOEING,747,NULL,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,623US,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,20000,500,0,0
19800204021359I,04-FEB-80,OPA LOCKA,FL,WEST,INCIDENT,MINOR,SIMULATED FORCED LANDING TRAFFIC PATTERN,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NULL,69015,0,0,LYC   ,O235L2C      ,O235  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,395,175,0,0
19800204021389I,04-FEB-80,FLINT,MI,BISHOP INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-402,CE-402-B,KOKOMO AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NULL,3128K,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10000,800,0,0
19800204029099I,04-FEB-80,NANTUCKET,MA,NULL,INCIDENT,MINOR,LOW LEVEL OPERATIONS,PIPER,PA-J3C,PA-J3C-65,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,92195,0,0,CONT  ,A651         ,A65   ,1,PRIVATE PILOT,225,12,0,0
19800204029689I,04-FEB-80,GREENVILLE,TN,GREENVILLE MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,SWEARINGEN-FAIRCHILD,SA-226,SA-226-T,NULL,EXECUTIVE,GENERAL OPERATING RULES,NULL,76MX ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,14589,5279,0,0
19800204030319I,04-FEB-80,BATESVILLE,AR,BATESVILLE RGNL,INCIDENT,NULL,FINAL APPROACH,BEECH,BE-36,BE-36-A36,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,9192Q,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4000,295,0,0
19800204030349I,04-FEB-80,NEW ORLEANS,LA,NULL,INCIDENT,NULL,NORMAL CRUISE,LOCKHEED,L-1011 TRISTAR,NULL,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,704DA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19800204030871I,04-FEB-80,CORPUS CHRISTI,TX,CORPUS CHRISTI INTL,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CE-210,CE-210-T210N,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,5537C,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,9850,225,0,0
19800204030979I,04-FEB-80,LANSING,MI,CAPITAL REGION INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-33,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,3072C,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1100,400,0,0
19800205020679I,05-FEB-80,INDIANAPOLIS,IN,INDIANAPOLIS MUNI,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,100,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,831TW,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19800205020689I,05-FEB-80,BUFFALO,NY,NULL,INCIDENT,NULL,NORMAL CRUISE,BELL,BHT-47,BHT-47-G5A,HEUSSLER AIR SERVICE CORP,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NULL,58115,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2000,500,0,0
19800205020699I,05-FEB-80,INDIANA,PA,NULL,INCIDENT,MINOR,NORMAL CRUISE,CESSNA,CE-177,CE-177-RG,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,1908Q,0,0,LYC   ,IO360A1B6    ,O360  ,1,PRIVATE PILOT,2000,1400,0,0
19800205020709I,05-FEB-80,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28R,PA-28R-200,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,39718,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,550,300,0,0
19800205020719I,05-FEB-80,ROCHESTER,NY,MONROE COUNTY,INCIDENT,NULL,CLIMB,MOONEY,M-20,M-20-C,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,6803V,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,825,25,0,0
19800205020729I,05-FEB-80,RUBY,AK,NULL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BEECH,BE-36,NULL,NULL,OTHER,GENERAL OPERATING RULES,NULL,7512N,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,6000,400,0,0
19800205020749I,05-FEB-80,LEXINGTON,KY,BLUEGRASS,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-100,NULL,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,1200Z,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,24000,5000,0,0
19800205020759I,05-FEB-80,WHITE MOUNTAIN,AK,WHITE MOUNTAIN MUNI,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-170,CE-170-B,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,2754C,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,12859,2128,0,0
19800205020769I,05-FEB-80,BALTIMORE,MD,NULL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BAC-BAE SYSTEMS,VISCOUNT,700,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,24V  ,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,5500,1000,0,0
19800205023079I,05-FEB-80,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,MINOR,NORMAL CRUISE,LOCKHEED,L-1011 TRISTAR,NULL,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,31019,0,0,RROYCE,RB21122C02   ,RB211 ,NULL,AIRLINE TRANSPORT,NULL,0,0,0
19800205023879I,05-FEB-80,JUNCTION,TX,NULL,INCIDENT,NULL,NORMAL CRUISE,BOEING,727,100,PAN AMERICAN WORLD AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,4617 ,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19800205028579I,05-FEB-80,PALO ALTO,CA,PALO ALTO ARPT OF SANTA CLARA CO,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-210,CE-210-T210N,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,5517A,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,361,3,0,0
19800205028929I,05-FEB-80,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-182,CE-182-R,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,756AL,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,100,100,0,0
19800206020779I,06-FEB-80,VAN NUYS,CA,VAN NUYS MUNI,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-N,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,737XH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,450,125,0,0
19800206020789I,06-FEB-80,HONOLULU,HI,HONOLULU INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,SHORTS-BOMBARDIER,330,NULL,HAWAIIAN AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,NULL,372HA,0,1,NULL,NULL,NULL,2,AIRLINE TRANSPORT,2200,140,0,0
19800206020799I,06-FEB-80,FARIBAULT,MN,NULL,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-28,PA-28-181,NEW ULM FLIGHT SERVICE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NULL,3003Q,0,0,LYC   ,O360A4M      ,O360  ,1,AIRLINE TRANSPORT,10500,2500,0,0
19800206020809I,06-FEB-80,AUGUSTA,ME,AUGUSTA STATE,INCIDENT,NULL,CLIMB,RAYTHEON,99,NULL,BAR HARBOR AIRWAYS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,NULL,200WP,0,0,PWA   ,PT6A27       ,PT6   ,2,AIRLINE TRANSPORT,3200,720,0,0
19800206020819I,06-FEB-80,WHEELING,IL,CHICAGO EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-90,BE-90-E90,NULL,BUSINESS,GENERAL OPERATING RULES,NULL,202CC,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,1828,555,0,0
19800206020829I,06-FEB-80,ANN ARBOR,MI,ANN ARBOR MUNI,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-152,NULL,NULL,INSTRUCTION,PILOT SCHOOLS,NULL,757GB,0,0,NULL,NULL,NULL,1,STUDENT,39,25,0,0
19800206020839I,06-FEB-80,PRATT,KS,PRATT MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NULL,3985F,0,0,NULL,NULL,NULL,1,STUDENT,28,23,0,0
19800206028799I,06-FEB-80,SEDONA,AZ,SEDONA MUNI,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-120,NULL,NULL,OTHER,GENERAL OPERATING RULES,NULL,72650,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,9080,4,0,0
19800206028809I,06-FEB-80,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,MCDONNELL-DOUGLAS-BOEING,DC-10,NULL,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NULL,142US,0,0,NULL,NULL,NULL,NULL,PILOT NOT CERTIFICATED,NULL,0,0,0
19800206030779I,06-FEB-80,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-31,PA-31-350,PRECISION VALLEY AVIATION INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),GENERAL OPERATING RULES,NULL,27205,0,0,LYC   ,TIGO541*     ,O541  ,2,AIRLINE TRANSPORT,5107,889,0,0
19800206030789I,06-FEB-80,CHESTER,MA,NULL,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-32,PA-32-300,NULL,INSTRUCTION,GENERAL OPERATING RULES,NULL,57367,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,524,227,0,0
19800206030809I,06-FEB-80,YPSILANTI,MI,WILLOW RUN,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-32,PA-32-RT300T,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,20998,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4000,12,0,0
