aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20010416006219I,16-APR-01,FIREBAUGH,CA,NULL,INCIDENT,MINOR,LOW LEVEL OPERATIONS,AYRES CORPORATION,AYRES-S2,AYRES-S2-RT34,VANCE AIRCRAFT INC,AERIAL APPLICATOR,AGRICULTURAL,NONE,40126,0,0,PWA   ,PT6A34AG     ,PT6   ,1,COMMERCIAL PILOT,21280,3000,NULL,NULL
20010416006759I,16-APR-01,COLUMBUS,GA,COLUMBUS METROPOLITAN,INCIDENT,MINOR,IDLING ENGINES,BEECH,BE-90,BE-90-C90,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,682KA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5500,250,NULL,NULL
20010416007109I,16-APR-01,WHEELING,WV,WHEELING OHIO CO,INCIDENT,NULL,FINAL APPROACH,BEECH,BE-35,BE-35-S35,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,5624K,0,0,CONT  ,IO470*       ,O470  ,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20010416007469I,16-APR-01,CLARKSBURG,WV,NORTH CENTRAL WEST VIRGINIA,INCIDENT,MINOR,CLIMB,RAYTHEON,1900,D,AIR MIDWEST INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,190YV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20010416007539I,16-APR-01,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),KITFOX,KITFOX,IV,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,323DG,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20010416007579I,16-APR-01,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,MD-80,82,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,UNKNOWN,468AA,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20010416007679I,16-APR-01,LAFAYETTE,LA,LAFAYETTE RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,B-75,B-75-A75,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,58072,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,643,57,NULL,NULL
20010416010719I,16-APR-01,RUIDOSO,NM,SIERRA BLANCA RGNL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BLANCA,BL-17,BL-17-30A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,9732E,0,0,CONT  ,IO520*       ,O520  ,1,PRIVATE PILOT,315,5,NULL,NULL
20010416012329I,16-APR-01,FARGO,ND,HECTOR INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-18,PA-18-150,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4141Z,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,470,300,NULL,NULL
20010416012569I,16-APR-01,SAINT LOUIS,MO,SPIRIT OF ST LOUIS,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-I,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,5330J,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,2055,1400,NULL,NULL
20010416037279I,16-APR-01,LAKELAND,FL,LAKELAND LINDER RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PITTS,PITTS-S2,PITTS-S2-C,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,19FC ,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,16700,2000,NULL,NULL
20010417006089I,17-APR-01,ASHEVILLE,NC,ASHEVILLE RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PILATS,PC-12,PC-12-45,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,295PC,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,6500,50,NULL,NULL
20010417007719I,17-APR-01,MARIETTA,OK,MCGEHEE CATFISH RESTAURANT,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BLANCA,BL-17,BL-17-31A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6563V,0,0,LYC   ,IO540G1B5    ,O540  ,1,PRIVATE PILOT,230,90,NULL,NULL
20010417008269I,17-APR-01,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,DESCENT,BOEING,737,300,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,388SW,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20010417024889I,17-APR-01,HARTSELLE,AL,HARTSELLE-MORGAN COUNTY REGIONAL,INCIDENT,MINOR,LOW LEVEL OPERATIONS,BELL,BHT-47,BHT-47-G3B1,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,55ER ,0,0,LYC   ,O435         ,O435  ,1,COMMERCIAL PILOT,140,130,NULL,NULL
20010417038039I,17-APR-01,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,OTHER GROUND OPERATIONS,NULL,NULL,NULL,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,UNKNO,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20010418007549I,18-APR-01,NIAGARA FALLS,NY,NIAGARA FALLS INTL,INCIDENT,NULL,NORMAL CRUISE,DOUG,DC-3,DC-3-C,MIAMI VALLEY AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,36AP ,0,0,PWA   ,R1830*       ,R1830 ,2,NULL,NULL,NULL,NULL,NULL
20010418008199I,18-APR-01,SEATTLE,WA,SEATTLE-TACOMA INTL,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,DC-10,40D,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,159US,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,12100,NULL,NULL,NULL
20010418008379I,18-APR-01,MILFORD,UT,MILFORD MUNI/BEN AND JUDY BRISCOE FIELD,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-28,PA-28-181,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8285Y,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20010419006659I,19-APR-01,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,NULL,NORMAL CRUISE,BLANCA,BL-7,BL-7-ECA,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,5032G,0,0,LYC   ,O235*        ,O235  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1000,70,NULL,NULL
20010419008209I,19-APR-01,DENVER,CO,CENTENNIAL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,HAWKER-800,BEECH-HAWKER-800XP,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,1650 ,0,0,GARRTT,TFE731*      ,TFE731,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7811,2575,NULL,NULL
20010419008309I,19-APR-01,IDAHO FALLS,ID,IDAHO FALLS RGNL,INCIDENT,MINOR,NORMAL CRUISE,CANADAIR-BOMBARDIER,CHALLENGER,600,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,457HL,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,17500,1100,NULL,NULL
20010419008429I,19-APR-01,TETERBORO,NJ,TETERBORO,INCIDENT,NULL,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,PIPER,PA-30,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8615Y,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,NULL,NULL,NULL,NULL
20010419012189I,19-APR-01,DUBUQUE,IA,DUBUQUE RGNL,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-182,CE-182-R,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,2255T,0,0,LYC   ,O540*        ,O540  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,650,40,NULL,NULL
20010419012559I,19-APR-01,OZARK,MO,AIR PARK SOUTH,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,5215A,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,120,23,NULL,NULL
20010419012899I,19-APR-01,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,727,200,KITTY HAWK AIRCARGO INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,858AA,0,0,PWA   ,JT8D         ,JT8   ,3,NULL,NULL,NULL,NULL,NULL
20010419014919I,19-APR-01,BLAIRSTOWN,NJ,BLAIRSTOWN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-180,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8150W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,120,120,NULL,NULL
20010419018089I,19-APR-01,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NULL,CLIMB,BOEING,757,200,AIR TRANSAT A T INC,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,CGTV ,0,0,RROYCE,RB211535E4   ,RB211 ,2,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
20010419018499I,19-APR-01,SAN DIEGO,CA,MONTGOMERY FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-46,PA-46-350P,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,228LL,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,16040,35,NULL,NULL
20010419037199I,19-APR-01,LEESBURG,FL,LEESBURG INTL,INCIDENT,MINOR,PRACTICE TRAINING MENEUVERS,PIPER,PA-23,PA-23-250,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,63770,0,0,LYC   ,IO540*       ,O540  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,700,200,NULL,NULL
20010420008669I,20-APR-01,RENO,NV,RENO/TAHOE INTL,INCIDENT,MINOR,NORMAL CRUISE,BEECH,BE-200,BE-200-B200,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,225WL,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12500,600,NULL,NULL
20010420008699I,20-APR-01,HARTSELLE,AL,HARTSELLE-MORGAN COUNTY REGIONAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-95,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2765Y,0,0,LYC   ,O360*        ,O360  ,2,COMMERCIAL PILOT,1668,28,NULL,NULL
20010420008739I,20-APR-01,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),GULSTM,GA-114,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,57BH ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,4800,2800,NULL,NULL
20010420010639I,20-APR-01,TUCSON,AZ,MARANA RGNL,INCIDENT,MINOR,FINAL APPROACH,BLANCA,BL-14,BL-14-132,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,74285,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,750,100,NULL,NULL
20010420011339I,20-APR-01,ERATH,LA,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-210,CE-210-T210N,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,7336C,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12000,600,NULL,NULL
20010420012319I,20-APR-01,NEWARK,OH,NEWARK-HEATH,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-31,PA-31-350,CROW EXECUTIVE AIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,4078L,0,0,LYC   ,TIO540J2BD   ,O540  ,2,NULL,NULL,NULL,NULL,NULL
20010420012459I,20-APR-01,GREEN BAY,WI,AUSTIN STRAUBEL INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),ISRAEL AIRCRAFT INDUSTRIES,WESTWIND,1124,BARKEN INTERNATIONAL INC,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,46BK ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,9000,2000,NULL,NULL
20010420012579I,20-APR-01,GRAND HAVEN,MI,GRAND HAVEN MEMORIAL AIRPARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-337,CE-337-G,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,53525,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1000,550,NULL,NULL
20010421007129I,21-APR-01,TRAVIS,CA,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PECOCK,PECOCK-PJC,PECOCK-PJC-2,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,65296,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20010421008449I,21-APR-01,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,DESCENT,MCDONNELL-DOUGLAS-BOEING,DC-9,15,RELIANT AIRLINES INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,916R ,0,0,PWA   ,JT8D7B       ,JT8   ,2,NULL,NULL,NULL,NULL,NULL
20010421009329I,21-APR-01,DAYTONA BEACH,FL,NULL,INCIDENT,MINOR,NORMAL CRUISE,LAKE,LA-4,LA-4-200,BRAUNIG CORPORATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,2788P,0,0,LYC   ,IO360A1B     ,O360  ,1,AIRLINE TRANSPORT,23378,3500,NULL,NULL
20010421009599I,21-APR-01,IMMOKALEE,FL,IMMOKALEE RGNL,INCIDENT,NULL,PARACHUTE JUMPING,CESSNA,CE-208,CE-208-B,NULL,OTHER,PARACHUTE JUMPING,UNKNOWN,9697C,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2900,NULL,NULL,NULL
20010421010409I,21-APR-01,ROCKLAND,ME,KNOX COUNTY RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-180,CE-180-D,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8657X,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,3062,1000,NULL,NULL
20010421012009I,21-APR-01,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,MD-80,83,VANGUARD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,131NJ,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20010421012949I,21-APR-01,CANTON,MI,NULL,INCIDENT,NULL,NORMAL CRUISE,SKRSKY,S-58,S-58-JT,CONSTRUCTION HELICOPTERS INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,902CH,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,900,900,NULL,NULL
20010422006889I,22-APR-01,GLEN CANYON CITY,UT,BULLFROG BASIN,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-182,CE-182-P,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,86289,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,250,80,NULL,NULL
20010422008259I,22-APR-01,BUHL,IA,NULL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-12,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3795M,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,2800,NULL,NULL,NULL
20010422009379I,22-APR-01,MIAMI,FL,MIAMI INTL,INCIDENT,NULL,DESCENT,CANADAIR-BOMBARDIER,CHALLENGER,600,MIDWAY AIRLINES CORPORATION,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,579ML,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20010422010739I,22-APR-01,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),ACRO SPORT,SPORT,II,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,976  ,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,1800,40,NULL,NULL
20010422011499I,22-APR-01,CHINO,CA,CHINO,INCIDENT,NULL,TAKEOFF GROUND ROLL,QAC,QUICKIE,Q2,NULL,PERSONAL,GENERAL OPERATING RULES,NULL,2432T,0,0,AMTRRM,2100D        ,2100  ,1,PRIVATE PILOT,NULL,1,3,3
20010422012129I,22-APR-01,JOPLIN,MO,JOPLIN RGNL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BEECH,BE-33,BE-33-E33A,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,21HZ ,0,0,CONT  ,IO520BA      ,O520  ,1,COMMERCIAL PILOT,4200,3000,NULL,NULL
20010422014029I,22-APR-01,PALMYRA,PA,REIGLE FIELD,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-150,CE-150-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,63610,0,0,NULL,NULL,NULL,1,STUDENT,50,47,NULL,NULL
20010423009229I,23-APR-01,TAMPA,FL,TAMPA EXECUTIVE,INCIDENT,MINOR,CLIMB,CESSNA,CE-150,CE-150-M,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,103LE,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,95,2,NULL,NULL
20010423010289I,23-APR-01,MONTGOMERY,AL,MONTGOMERY RGNL (DANNELLY FIELD),INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-170,CE-170-B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2710D,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,750,600,NULL,NULL
20010423012509I,23-APR-01,HARRISON,OH,CINCINNATI WEST,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-414,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,483JF,0,0,CONT  ,IO520J       ,O520  ,2,PRIVATE PILOT,1025,78,NULL,NULL
20010423012629I,23-APR-01,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,MD-11,FREIGHTER,FEDERAL EXPRESS CORP,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,582FE,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
20010423014849I,23-APR-01,FORT PIERCE,FL,ST LUCIE COUNTY INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-23,PA-23-250,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,74PL ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,4000,1500,NULL,NULL
20010423027909I,23-APR-01,HARRISBURG,PA,NULL,INCIDENT,NULL,NORMAL CRUISE,BEECH,BE-65,BE-65-90,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,CGRSL,0,0,NULL,NULL,NULL,2,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
20010424007019I,24-APR-01,KONGIGANAK,AK,KONGIGANAK,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-207,NULL,FOSTER AVIATION INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1750U,0,0,CONT  ,IO520*       ,O520  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20010424007439I,24-APR-01,WEST PALM BEACH,FL,NORTH PALM BEACH COUNTY GENERAL AVIATION,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,LAKE,LA-4,LA-4-200,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,CGPXH,0,0,NULL,NULL,NULL,1,UNKNOWN/FOREIGN,502,432,NULL,NULL
20010424007639I,24-APR-01,RICHMOND,VA,RICHMOND INTL,INCIDENT,NULL,CLIMB,JETSTREAM-BAE SYSTEMS,JETSTREAM 41,NULL,TRANS STATES AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,UNKNOWN,563HK,0,0,GARRTT,TPE33114     ,TPE331,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20010424008659I,24-APR-01,MONTEREY,CA,MONTEREY PENINSULA,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-182,CE-182-Q,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,12KM ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1000,200,NULL,NULL
20010424009779I,24-APR-01,LAKE ELMO,MN,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NAMER,SNJ-4,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,7083C,0,0,PWA   ,R1340*       ,R1340 ,1,COMMERCIAL PILOT,1200,250,NULL,NULL
20010424011939I,24-APR-01,EDINBURG,IL,NULL,INCIDENT,DESTROYED,TO INITIAL CLIMB (1ST POWER REDUCTION),CGS,HAWK,NULL,NULL,PERSONAL,ULTRALIGHT VEHICLES,UNKNOWN,NONE ,1,0,NULL,NULL,NULL,1,PILOT NOT CERTIFICATED,NULL,NULL,NULL,NULL
20010424012469I,24-APR-01,NORTH PLATTE,NE,NORTH PLATTE RGNL AIRPORT LEE BIRD FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MONNETT,MONI,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4645A,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1860,2,NULL,NULL
20010424016169I,24-APR-01,CHARLESTON,SC,CHARLESTON AFB/INTL,INCIDENT,MINOR,NULL,MCDONNELL-DOUGLAS-BOEING,MD-80,88,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,940DL,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10500,682,NULL,NULL
20010425006709I,25-APR-01,OKLAHOMA CITY,OK,SUNDANCE AIRPARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-R,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,330JE,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14000,600,NULL,NULL
20010425008229I,25-APR-01,PAGOSA SPRINGS,CO,STEVENS FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-182,CE-182-G,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2042R,0,0,CONT  ,O470*        ,O470  ,1,PRIVATE PILOT,2310,1100,NULL,NULL
20010425009299I,25-APR-01,KISSIMMEE,FL,KISSIMMEE GATEWAY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MRCHTI,F-260,F-260-C,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,260SF,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2253,52,NULL,NULL
20010425010709I,25-APR-01,CARLSBAD,NM,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-182,CE-182-R,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,UNKNOWN,9472E,0,0,CONT  ,O470*        ,O470  ,1,COMMERCIAL PILOT,2538,400,NULL,NULL
20010425013839I,25-APR-01,NORFOLK,VA,NORFOLK INTL,INCIDENT,NULL,NORMAL CRUISE,EMBRAER,ERJ-145,NULL,EXPRESSJET AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,29917,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4800,NULL,NULL,NULL
20010425015539I,25-APR-01,PHILADELPHIA,MS,BARRETT FIELD,INCIDENT,MINOR,TAKEOFF GROUND ROLL,KITFOX,KITFOX,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,415EP,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1900,370,NULL,NULL
20010426006779I,26-APR-01,NASHVILLE,TN,NASHVILLE INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MCDONNELL-DOUGLAS-BOEING,DC-8,71C,EMERY WORLDWIDE AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8076U,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,1200,NULL,NULL,NULL
20010426007649I,26-APR-01,KINGSTON,TN,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),WACO,10,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,565T ,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,20000,53,NULL,NULL
20010426010599I,26-APR-01,SAINT GEORGE,UT,ST GEORGE MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),LEARJET-BOMBARDIER,LEARJET 25,B,BARKEN INTERNATIONAL INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,GENERAL OPERATING RULES,UNKNOWN,252BK,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10460,5240,NULL,NULL
20010426011469I,26-APR-01,BATESVILLE,AR,BATESVILLE RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-58,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,18752,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1500,675,NULL,NULL
